회사명,거래소코드,회계년도,자본금회전률(IFRS),유형자산회전율(IFRS),재고자산회전률(IFRS),자기자본회전률(IFRS),타인자본회전률(IFRS),총자본회전률(IFRS),자본금회전률(IFRS연결),유형자산회전율(IFRS연결),재고자산회전률(IFRS연결),자기자본회전률(IFRS연결),타인자본회전률(IFRS연결),총자본회전률(IFRS연결)
닉스테크(주),063840,2015/12,5.87,4.41,75.4,1.57,1.93,0.86,,,,,,
다믈멀티미디어(주),093640,2011/12,8.19,97.75,13.1,4.71,2.84,1.77,,,,,,
다믈멀티미디어(주),093640,2012/12,9.16,242.02,13.49,6.05,3.81,2.34,,,,,,
다믈멀티미디어(주),093640,2013/12,7.79,373,17.35,4.56,4.03,2.14,,,,,,
다믈멀티미디어(주),093640,2014/12,8.31,528.2,15.56,4.44,4.87,2.32,,,,,,
다믈멀티미디어(주),093640,2015/12,7.54,283.88,12.81,3.53,4.08,1.89,,,,,,
다믈멀티미디어(주),093640,2016/12,7.94,210.15,23.83,3.32,3.85,1.78,,,,,,
다믈멀티미디어(주),093640,2017/12,5.63,132.08,20.05,3.02,2.66,1.42,,,,,,
다믈멀티미디어(주),093640,2018/12,3.07,89.72,8.14,1.77,1.65,0.86,,,,,,
다믈멀티미디어(주),093640,2019/12,2.8,47.16,9.03,0.89,1.41,0.54,,,,,,
다믈멀티미디어(주),093640,2020/12,1.52,21.05,9.19,0.39,0.94,0.27,,,,,,
다믈멀티미디어(주),093640,2021/12,1.47,26.13,9.1,0.32,0.72,0.22,,,,,,
다이노나(주),086080,2011/12,,,,,,,,,,,,
다이노나(주),086080,2012/12,1.19,2.95,3.15,3.23,0.43,0.38,,,,,,
다이노나(주),086080,2013/12,0.88,2.28,2.05,2.29,0.31,0.27,,,,,,
다이노나(주),086080,2014/12,0.8,2.14,1.93,0.62,0.36,0.23,,,,,,
다이노나(주),086080,2015/12,0.46,1.31,1.26,0.44,0.3,0.18,,,,,,
다이노나(주),086080,2016/12,0.49,1.46,1.15,0,0.2,0.29,,,,,,
다이노나(주),086080,2017/12,0.31,1.09,0.91,0,0.1,0.17,,,,,,
다이노나(주),086080,2018/12,0.68,3.22,3.92,0,0.38,0.2,,,,,,
다이노나(주),086080,2019/12,0.09,0.49,1.15,0.03,0.1,0.02,,,,,,
다이노나(주),086080,2020/12,0.14,1.09,17.79,0.04,0.1,0.03,0.1,1.01,25.94,0.02,0.07,0.02
대동금속(주),020400,2011/12,27.82,2.26,13.57,3.96,2.31,1.46,,,,,,
대동금속(주),020400,2012/12,25.14,1.8,10.53,3.47,1.72,1.15,,,,,,
대동금속(주),020400,2013/12,24.58,1.76,10.9,3.36,1.81,1.18,,,,,,
대동금속(주),020400,2014/12,25.22,1.71,12.19,3.42,1.74,1.15,,,,,,
대동금속(주),020400,2015/12,24.93,1.39,11.87,2.68,1.56,0.99,,,,,,
대동금속(주),020400,2016/12,25.46,1.28,12.16,2.29,1.6,0.94,,,,,,
대동금속(주),020400,2017/12,31.13,1.6,11.56,2.77,1.85,1.11,,,,,,
대동금속(주),020400,2018/12,33.69,1.53,9.88,2.66,1.73,1.05,,,,,,
대동금속(주),020400,2019/12,35.74,1.33,9.08,2.62,1.43,0.92,,,,,,
대동금속(주),020400,2020/12,43.06,1.5,11.4,3.15,1.56,1.04,,,,,,
대동금속(주),020400,2021/12,46.33,1.84,13.13,3.37,2.03,1.27,,,,,,
대동기어(주),008830,2011/12,34.35,2.04,7.56,2.55,2.15,1.17,,,,,,
대동기어(주),008830,2012/12,25.62,1.7,6.59,2.19,1.8,0.99,,,,,,
대동기어(주),008830,2013/12,26.25,1.65,7.14,2.32,1.64,0.96,,,,,,
대동기어(주),008830,2014/12,28.38,1.66,6.26,2.52,1.44,0.92,,,,,,
대동기어(주),008830,2015/12,25.56,1.26,4.94,2.01,1.17,0.74,,,,,,
대동기어(주),008830,2016/12,20.67,0.89,3.49,1.5,0.9,0.56,,,,,,
대동기어(주),008830,2017/12,25.26,1.05,4.13,1.89,1,0.65,,,,,,
대동기어(주),008830,2018/12,29.37,1.18,4.71,2.21,1.11,0.74,,,,,,
대동기어(주),008830,2019/12,31.84,1.23,5.03,2.46,1.2,0.8,,,,,,
대동기어(주),008830,2020/12,34.8,1.27,5.22,2.56,1.23,0.83,,,,,,
대동기어(주),008830,2021/12,45.15,1.6,5.7,3.03,1.48,0.99,,,,,,
대명에너지(주),389260,2015/12,,,,,,,,,,,,
대명에너지(주),389260,2016/12,,,,,,,,,,,,
대명에너지(주),389260,2017/12,,,,,,,,,,,,
대명에너지(주),389260,2018/12,,,,,,,,,,,,
대명에너지(주),389260,2019/12,,,,,,,,,,,,
대명에너지(주),389260,2020/12,0,0,0,0,0,0,,,,,,
대명에너지(주),389260,2021/12,98.26,164.51,0,2.22,2.44,1.16,90.72,2.67,0,2.12,1.19,0.76
대모엔지니어링(주),317850,2011/12,,,,,,,,,,,,
대모엔지니어링(주),317850,2012/12,,,,,,,,,,,,
대모엔지니어링(주),317850,2013/12,,,,,,,,,,,,
대모엔지니어링(주),317850,2014/12,,,,,,,,,,,,
대모엔지니어링(주),317850,2015/12,,,,,,,,,,,,
대모엔지니어링(주),317850,2016/12,,,,,,,,,,,,
대모엔지니어링(주),317850,2017/12,,,,,,,,,,,,
대모엔지니어링(주),317850,2018/12,15.15,2.44,5.62,1.48,2.07,0.86,15.56,2.37,4.41,1.52,2.01,0.86
대모엔지니어링(주),317850,2019/12,11.41,1.47,4.65,1.1,1.55,0.64,12.09,1.5,3.72,1.17,1.56,0.67
대모엔지니어링(주),317850,2020/12,9.22,1.06,4.36,0.89,1.23,0.52,9.91,1.1,3.59,0.95,1.27,0.54
대모엔지니어링(주),317850,2021/12,11.41,1.37,4.89,1.06,1.52,0.62,11.9,1.38,4.16,1.09,1.53,0.63
대보마그네틱(주),290670,2017/12,,,,,,,,,,,,
대보마그네틱(주),290670,2018/12,12.76,6.01,4.17,0.69,2.8,0.56,,,,,,
대보마그네틱(주),290670,2019/12,9.86,4.64,4.97,0.74,1.39,0.48,,,,,,
대보마그네틱(주),290670,2020/12,4.66,1.22,3.06,0.4,0.66,0.25,,,,,,
대보마그네틱(주),290670,2021/12,11.49,1.95,4.73,0.84,2.71,0.64,,,,,,
대봉엘에스(주),078140,2011/12,9.64,3.35,6.35,1.16,4.86,0.94,9.83,3.32,6.3,1.15,4.66,0.92
대봉엘에스(주),078140,2012/12,7.55,3.77,6.18,1.16,6.85,0.99,8.01,3.82,6.26,1.17,6.21,0.98
대봉엘에스(주),078140,2013/12,7.07,3.49,5.01,1.02,7.35,0.89,7.9,3.65,5.37,1.04,6.35,0.9
대봉엘에스(주),078140,2014/12,8.6,4.18,5.5,1.14,9.28,1.02,9.41,4.29,5.81,1.11,7.41,0.97
대봉엘에스(주),078140,2015/12,9.64,4.72,5.64,1.17,8.78,1.03,10.58,4.88,6.04,1.11,7.14,0.96
대봉엘에스(주),078140,2016/12,11.43,5.11,6.35,1.23,8.56,1.08,12.82,5.37,6.98,1.17,7.13,1.01
대봉엘에스(주),078140,2017/12,10.22,3.86,5.27,1.01,7.66,0.89,11.84,4.18,6,0.97,6.27,0.84
대봉엘에스(주),078140,2018/12,11.06,3.66,5.1,1.04,8.95,0.93,12.96,4,5.9,0.98,6.84,0.86
대봉엘에스(주),078140,2019/12,10.22,2.78,4.1,0.93,6.29,0.81,12.54,3.21,5.01,0.86,4.95,0.74
대봉엘에스(주),078140,2020/12,11.04,2.34,4.29,0.91,4.73,0.76,13.76,2.75,5.32,0.71,3.96,0.61
대봉엘에스(주),078140,2021/12,11.75,2.13,4.76,0.87,3.85,0.71,14.97,2.5,6.02,0.62,3.53,0.53
대아티아이(주),045390,2011/12,7,13.95,406.48,0.96,3.11,0.74,9.2,17.24,534.59,1.26,2.62,0.85
대아티아이(주),045390,2012/12,5.71,11.74,143.37,0.73,2.21,0.55,7.97,15.65,200.08,1.01,2.15,0.69
대아티아이(주),045390,2013/12,6.54,14.5,147.42,0.78,1.82,0.55,9.1,19.58,205.22,1.07,1.97,0.69
대아티아이(주),045390,2014/12,9.18,19.95,180.56,1.03,2.88,0.76,12.02,25.64,236.62,1.33,2.84,0.9
대아티아이(주),045390,2015/12,8.04,16.9,107.85,0.85,2.96,0.66,11.64,23.81,156.22,1.2,2.92,0.85
대아티아이(주),045390,2016/12,10.97,20.25,67.57,1.06,3.55,0.82,13.92,24.72,85.74,1.28,3.19,0.91
대아티아이(주),045390,2017/12,10.15,14.99,24.58,0.87,2.58,0.65,12.06,17.28,29.2,0.99,2.49,0.71
대아티아이(주),045390,2018/12,12.22,15.25,26.41,0.98,2.95,0.73,14.43,17.63,31.2,1.12,3.01,0.82
대아티아이(주),045390,2019/12,13.54,14.4,35.2,1.04,2.73,0.75,16.05,15.13,41.75,1.2,2.76,0.84
대아티아이(주),045390,2020/12,15.94,15.53,38.08,1.16,2.28,0.77,18.6,14.93,44.43,1.31,2.3,0.84
대아티아이(주),045390,2021/12,16.33,14.19,40.19,1.12,1.85,0.7,16.34,12.96,40.2,1.11,1.53,0.64
대양전기공업(주),108380,2011/12,22.91,2.66,12.19,1.18,3.48,0.88,,,,,,
대양전기공업(주),108380,2012/12,24.89,2.71,9.04,1.16,3.75,0.89,29.31,2.6,7.97,1.28,3.17,0.91
대양전기공업(주),108380,2013/12,26.39,2.29,9.4,1.1,4.23,0.87,30.66,2.58,9.18,1.25,3.37,0.91
대양전기공업(주),108380,2014/12,24.98,2.02,12.83,0.94,4.11,0.77,29.36,2.27,12,1.06,2.98,0.78
대양전기공업(주),108380,2015/12,27.72,2.12,15.4,0.96,4.14,0.78,32.24,2.34,14.39,1.05,3.06,0.78
대양전기공업(주),108380,2016/12,31.93,2.35,14.43,1.01,4.75,0.83,36.57,2.56,13.93,1.07,3.32,0.81
대양전기공업(주),108380,2017/12,25.11,1.78,13.1,0.74,3.16,0.6,29.91,2.02,12.98,0.81,2.43,0.6
대양전기공업(주),108380,2018/12,21.51,1.46,7.31,0.6,2.38,0.48,25.7,1.67,7.73,0.65,2.04,0.49
대양전기공업(주),108380,2019/12,32.27,2.15,6.19,0.85,3.81,0.69,36.98,2.36,6.64,0.88,3.19,0.69
대양전기공업(주),108380,2020/12,35.14,2.47,6.71,0.87,5.24,0.75,39.54,2.68,6.99,0.89,4.33,0.74
대양전기공업(주),108380,2021/12,24.91,1.77,4.97,0.58,4.69,0.51,28.56,1.89,4.71,0.6,4.1,0.53
대양제지공업(주),006580,2011/12,10.69,2.23,21.71,2,2.27,1.06,15.85,1.75,16.25,2.21,1.87,1.01
대양제지공업(주),006580,2012/12,9.08,1.73,15.84,1.58,1.91,0.86,14.37,1.56,14.17,1.89,1.74,0.91
대양제지공업(주),006580,2013/12,8.9,1.54,21.31,1.47,1.82,0.81,13.77,1.51,15.9,1.71,1.88,0.9
대양제지공업(주),006580,2014/12,8.23,1.5,24.49,1.31,1.79,0.76,13.19,1.52,18.03,1.59,2.06,0.9
대양제지공업(주),006580,2015/12,8.03,1.55,29.85,1.36,1.76,0.77,12.96,1.54,24.34,1.67,2.06,0.92
대양제지공업(주),006580,2016/12,9.12,1.82,36.85,1.67,1.79,0.86,14.54,1.65,27.91,2.01,1.89,0.97
대양제지공업(주),006580,2017/12,12.54,2.54,40.2,2.15,2.52,1.16,19.58,2.02,29.28,2.7,2.09,1.18
대양제지공업(주),006580,2018/12,12.41,2.59,39.44,1.72,3.3,1.13,20.99,2.12,29.56,2.58,2.41,1.24
대양제지공업(주),006580,2019/12,10.61,2.22,36.2,1.17,3.73,0.89,19.33,2,29.95,1.92,2.85,1.15
대양제지공업(주),006580,2020/12,8.05,1.53,49.13,0.83,2.85,0.64,15.94,1.59,33.04,1.46,2.42,0.91
대양제지공업(주),006580,2021/12,0.56,0.1,10.55,0.06,0.23,0.05,9.5,0.96,18.05,0.85,1.52,0.55
대원미디어(주),048910,2011/12,9.81,37.21,11.48,0.79,2.24,0.58,22.09,11.35,8.47,1.45,3.06,0.98
대원미디어(주),048910,2012/12,7.53,36.9,8.13,0.62,1.7,0.45,16.54,6.17,7.91,1.12,2.28,0.75
대원미디어(주),048910,2013/12,5.21,26.32,7.33,0.48,1.06,0.33,16.96,4.91,10.66,1.32,2.15,0.82
대원미디어(주),048910,2014/12,4.68,25.19,11.92,0.52,0.97,0.34,17.07,5.16,15.49,1.51,2.2,0.9
대원미디어(주),048910,2015/12,5.69,31.43,14.77,0.72,1.65,0.5,17.55,5.82,19.5,1.51,2.92,0.99
대원미디어(주),048910,2016/12,7.65,29.36,16.46,1.05,3.52,0.81,15.99,5.8,19.41,1.35,3.73,0.99
대원미디어(주),048910,2017/12,10.42,21.74,18.03,1.33,6.16,1.09,19.11,6.72,19.58,1.55,5.16,1.19
대원미디어(주),048910,2018/12,17.94,22.93,14.8,1.88,10.26,1.59,25.85,8.21,15.11,1.79,6.89,1.42
대원미디어(주),048910,2019/12,22.76,19.07,13.26,2.19,8.28,1.73,30.31,8.28,12.86,1.89,6.5,1.46
대원미디어(주),048910,2020/12,33.5,25.64,21.94,3.28,9.02,2.4,42.13,10.86,17.55,2.53,7.56,1.9
대원미디어(주),048910,2021/12,36.99,38.78,20.66,3.49,8.74,2.49,47.45,13.57,17.08,2.63,7.41,1.94
대원산업(주),005710,2011/12,68.34,12.91,26.51,4.33,5.05,2.33,85.64,8.88,22,4.75,3.93,2.15
대원산업(주),005710,2012/12,69.89,14.98,27.3,4.1,4.95,2.24,89.82,9.73,24.06,4.82,4.01,2.19
대원산업(주),005710,2013/12,62.8,13.88,34.97,3.35,4.68,1.95,86.73,9.48,33.6,4.28,4.23,2.13
대원산업(주),005710,2014/12,60.59,14.84,36.92,3.18,4.69,1.9,82,10.47,33.84,4.07,4.2,2.07
대원산업(주),005710,2015/12,67.46,17.11,41.21,3.33,4.89,1.98,84.93,11.75,37.24,4.22,5.04,2.3
대원산업(주),005710,2016/12,67.36,14.01,42.76,3,4.45,1.79,90.42,11.36,41.92,4.04,4.89,2.21
대원산업(주),005710,2017/12,68.98,11.83,46.16,2.87,4.9,1.81,83.34,9.75,38.04,3.36,4.11,1.85
대원산업(주),005710,2018/12,58.4,10.03,44.4,2.28,4.57,1.52,69.57,8.45,35.77,2.64,3.98,1.59
대원산업(주),005710,2019/12,54.5,8.73,41.8,1.95,4.23,1.34,65.97,7.61,33.9,2.25,3.77,1.41
대원산업(주),005710,2020/12,52.18,7.02,37.2,1.75,4.02,1.22,64.14,6.39,30.55,2,3.69,1.3
대원산업(주),005710,2021/12,63.51,8.01,42.52,1.97,4.81,1.4,76.12,6.91,24.34,2.17,4.28,1.44
대정화금(주),120240,2011/12,19.84,2.67,7.96,1.09,3.57,0.83,,,,,,
대정화금(주),120240,2012/12,19.1,2.18,7.58,1,3.92,0.8,,,,,,
대정화금(주),120240,2013/12,19.91,2.08,8.25,0.95,3.23,0.73,,,,,,
대정화금(주),120240,2014/12,20.91,2.2,8.24,0.88,2.37,0.64,,,,,,
대정화금(주),120240,2015/12,19.55,2.2,7.54,0.77,2.42,0.58,,,,,,
대정화금(주),120240,2016/12,20.15,2.44,7.67,0.73,2.63,0.57,,,,,,
대정화금(주),120240,2017/12,21.71,1.89,7.9,0.72,3.31,0.59,,,,,,
대정화금(주),120240,2018/12,22.2,1.56,8.44,0.69,5.23,0.61,,,,,,
대정화금(주),120240,2019/12,22.42,1.3,8.87,0.68,3.6,0.57,,,,,,
대정화금(주),120240,2020/12,22.53,1.07,8.58,0.64,2.54,0.51,,,,,,
대정화금(주),120240,2021/12,24.83,1.14,8.68,0.68,2.92,0.55,,,,,,
대주산업(주),003310,2011/12,4.69,2.01,8.55,2.05,2.5,1.13,4.72,2.03,8.6,2.06,2.51,1.13
대주산업(주),003310,2012/12,4.71,1.94,7.47,1.98,2.32,1.07,4.81,1.98,7.58,2.02,2.34,1.08
대주산업(주),003310,2013/12,4.7,1.95,9.41,1.95,2.39,1.07,4.78,1.98,9.54,1.98,2.42,1.09
대주산업(주),003310,2014/12,4.15,1.73,9.36,1.67,2.27,0.96,4.15,1.73,9.36,1.67,2.27,0.96
대주산업(주),003310,2015/12,4.51,1.88,8.83,1.78,2.62,1.06,4.51,1.88,8.83,1.78,2.62,1.06
대주산업(주),003310,2016/12,4.55,1.88,8.4,1.76,2.85,1.09,4.55,1.88,8.4,1.77,2.85,1.09
대주산업(주),003310,2017/12,4.57,1.78,8.72,1.72,2.75,1.06,4.57,1.78,8.72,1.73,2.75,1.06
대주산업(주),003310,2018/12,4.5,1.54,7.52,1.65,2.32,0.96,4.5,1.54,7.52,1.66,2.32,0.97
대주산업(주),003310,2019/12,4.51,1.46,7.49,1.63,2.29,0.95,4.51,1.46,7.49,1.64,2.29,0.95
대주산업(주),003310,2020/12,4.56,1.51,8.93,1.59,2.42,0.96,4.56,1.51,8.93,1.6,2.42,0.97
대주산업(주),003310,2021/12,4.51,1.42,8.26,1.41,2.45,0.89,4.51,1.42,8.26,1.42,2.45,0.9
대주전자재료(주),078600,2011/12,26.51,2.4,9.19,3.25,1.72,1.12,35.76,3.03,7.56,3.91,2.05,1.34
대주전자재료(주),078600,2012/12,19.92,1.6,5.96,2.1,1.28,0.8,25.17,1.91,5.04,2.46,1.48,0.92
대주전자재료(주),078600,2013/12,13.06,0.97,5.57,1.26,0.9,0.52,18.11,1.29,4.97,1.69,1.15,0.68
대주전자재료(주),078600,2014/12,10.9,0.78,8.1,1.13,0.74,0.45,15.53,1.07,6.41,1.56,1,0.61
대주전자재료(주),078600,2015/12,8.16,0.5,7.87,0.83,0.52,0.32,12.38,0.73,6.06,1.21,0.74,0.46
대주전자재료(주),078600,2016/12,8.59,0.59,9.07,0.91,0.63,0.37,11.95,0.78,6.82,1.22,0.82,0.49
대주전자재료(주),078600,2017/12,10.36,0.89,9.11,1.31,0.95,0.55,13.43,1.06,7.43,1.65,1.15,0.68
대주전자재료(주),078600,2018/12,10.8,0.86,7.8,1.19,1.02,0.55,13.8,1.01,6.66,1.49,1.22,0.67
대주전자재료(주),078600,2019/12,11.4,0.78,7.56,1.08,0.96,0.51,15.22,0.96,6.05,1.4,1.17,0.64
대주전자재료(주),078600,2020/12,15.12,0.96,9.76,1.41,1.14,0.63,20.1,1.18,7.36,1.82,1.36,0.78
대주전자재료(주),078600,2021/12,19.71,1.07,11.79,1.44,1.19,0.65,25.69,1.3,9.22,1.81,1.39,0.79
대한광통신(주),010170,2011/12,7.09,0.66,4.5,0.72,0.93,0.41,,,,,,
대한광통신(주),010170,2012/12,7.2,0.94,5.35,0.96,1.07,0.51,,,,,,
대한광통신(주),010170,2013/12,5.26,1.06,5.59,1,1.16,0.54,,,,,,
대한광통신(주),010170,2014/12,4.52,1.13,5.5,1.2,1.28,0.62,4.51,1.17,4.99,1.42,1.27,0.67
대한광통신(주),010170,2015/12,4.59,1.21,5.65,1.46,1.32,0.69,4.64,1.22,5.68,1.48,1.34,0.7
대한광통신(주),010170,2016/12,4.94,1.61,6.59,1.73,1.59,0.83,4.96,1.62,6.59,1.74,1.6,0.83
대한광통신(주),010170,2017/12,5.08,2.27,7.46,1.71,2.15,0.95,5.24,2.32,7.4,1.78,2.22,0.99
대한광통신(주),010170,2018/12,4.31,1.76,5.59,0.99,1.55,0.61,5.01,2.03,6.11,1.16,1.8,0.71
대한광통신(주),010170,2019/12,3.38,1.16,3.29,0.67,1.06,0.41,4.18,1.43,3.82,0.83,1.31,0.51
대한광통신(주),010170,2020/12,3.02,0.98,2.88,0.67,1,0.4,3.69,1.21,3.17,0.82,1.2,0.49
대한광통신(주),010170,2021/12,3.25,1.23,3.6,0.93,0.99,0.48,4.25,1.61,4.04,1.22,1.26,0.62
대한그린파워(주),060900,2011/12,2.84,196.51,7.03,1.87,2,0.97,2.85,125.34,6.59,1.87,1.82,0.92
대한그린파워(주),060900,2012/12,2.33,144.95,5.55,1.57,1.11,0.65,4.12,14.24,9.29,2.71,0.98,0.72
대한그린파워(주),060900,2013/12,1.44,9.63,3.7,1.27,0.54,0.38,9.75,22.13,24.45,9.52,1.69,1.44
대한그린파워(주),060900,2014/12,0.68,3.02,4.37,0,0.27,0.3,,,,,,
대한그린파워(주),060900,2015/12,1.13,3.46,17.21,0,0.6,0.72,,,,,,
대한그린파워(주),060900,2016/12,4.44,5.77,19.45,2.54,3.79,1.52,,,,,,
대한그린파워(주),060900,2017/12,4.11,4.82,12.13,2.51,2.26,1.19,,,,,,
대한그린파워(주),060900,2018/12,3.22,4.16,11.13,1.93,2.17,1.02,3.21,1.2,20.92,1.88,1.32,0.78
대한그린파워(주),060900,2019/12,1.32,0.95,12.15,0.75,1.01,0.43,1.5,0.57,13.83,0.8,0.68,0.37
대한그린파워(주),060900,2020/12,0.28,0.29,7.21,0.14,0.16,0.08,0.37,0.22,9.33,0.17,0.16,0.08
대한그린파워(주),060900,2021/12,1.22,5.11,72.91,0.55,0.54,0.27,1.37,1.13,81.57,0.57,0.43,0.24
대한뉴팜(주),054670,2011/12,6.63,3.1,7.43,0.6,0.87,0.36,,,,,,
대한뉴팜(주),054670,2012/12,7.15,3.2,7.99,0.68,0.86,0.38,,,,,,
대한뉴팜(주),054670,2013/12,8.16,3.45,8.24,0.81,0.96,0.44,,,,,,
대한뉴팜(주),054670,2014/12,10.02,3.65,8.63,0.99,1.24,0.55,,,,,,
대한뉴팜(주),054670,2015/12,12.57,3.99,8.79,1.19,1.61,0.69,,,,,,
대한뉴팜(주),054670,2016/12,15.24,4.49,9.42,1.47,1.9,0.83,,,,,,
대한뉴팜(주),054670,2017/12,18.23,5.29,10.41,2.13,2.02,1.04,,,,,,
대한뉴팜(주),054670,2018/12,16.65,5.06,9.5,2.52,1.76,1.04,,,,,,
대한뉴팜(주),054670,2019/12,18.68,4.96,10.71,2.58,2.02,1.13,,,,,,
대한뉴팜(주),054670,2020/12,20.83,4.31,10.78,2.53,2.09,1.15,,,,,,
대한뉴팜(주),054670,2021/12,23.21,3.93,9.47,2.39,2.2,1.15,,,,,,
대한약품공업(주),023910,2011/12,28.41,2.09,10.35,2.09,1.79,0.96,,,,,,
대한약품공업(주),023910,2012/12,32.19,2.25,10.46,2.14,1.9,1.01,,,,,,
대한약품공업(주),023910,2013/12,35.6,2.07,11.4,2.07,1.84,0.97,,,,,,
대한약품공업(주),023910,2014/12,37.24,1.82,11.01,1.87,1.71,0.89,,,,,,
대한약품공업(주),023910,2015/12,41.43,1.93,9.91,1.76,1.92,0.92,,,,,,
대한약품공업(주),023910,2016/12,46.48,1.93,10.8,1.64,2.16,0.93,,,,,,
대한약품공업(주),023910,2017/12,48.15,1.66,9.83,1.38,2.13,0.84,,,,,,
대한약품공업(주),023910,2018/12,52.91,1.48,8.41,1.24,1.95,0.76,,,,,,
대한약품공업(주),023910,2019/12,56.25,1.37,8.28,1.1,1.93,0.7,,,,,,
대한약품공업(주),023910,2020/12,55.36,1.39,7.6,0.95,2.2,0.66,,,,,,
대한약품공업(주),023910,2021/12,57.15,1.51,7.73,0.89,2.43,0.65,,,,,,
대화제약(주),067080,2011/12,7.04,1.22,6.77,1.1,1.13,0.56,16.11,2.79,10.72,2.59,1.89,1.09
대화제약(주),067080,2012/12,6.63,1.13,6.35,1.01,1.18,0.54,15.77,2.68,9.88,2.42,1.94,1.08
대화제약(주),067080,2013/12,6.09,1.1,5.44,0.9,1.31,0.53,14.05,2.5,7.81,2.07,1.99,1.02
대화제약(주),067080,2014/12,7.43,1.41,5.87,1.1,1.64,0.66,14.81,2.73,7.26,2.24,2.15,1.1
대화제약(주),067080,2015/12,7.92,1.53,5.98,1.16,1.72,0.69,15.26,2.81,6.97,2.31,2.17,1.12
대화제약(주),067080,2016/12,8.99,1.45,7.53,1.28,1.64,0.72,15.61,2.38,7.2,2.11,1.99,1.02
대화제약(주),067080,2017/12,9.42,1.35,9.69,1.19,1.29,0.62,13.41,1.79,7.62,1.56,1.5,0.77
대화제약(주),067080,2018/12,8.78,1.34,9.46,1.02,1.13,0.54,12.09,1.69,7.85,1.32,1.37,0.67
대화제약(주),067080,2019/12,9.58,1.6,7.88,1.09,1.32,0.6,12.58,1.73,7.23,1.37,1.42,0.7
대화제약(주),067080,2020/12,8.95,1.6,5.76,0.99,1.22,0.55,11.89,1.6,5.93,1.28,1.28,0.64
대화제약(주),067080,2021/12,9.54,1.71,5.97,1.05,1.22,0.56,12.6,1.72,6.1,1.38,1.28,0.66
더이앤엠(주),089230,2011/12,28.65,0.88,2.5,1.49,0.73,0.49,,,,,,
더이앤엠(주),089230,2012/12,33.57,0.92,3.21,2.09,0.79,0.57,,,,,,
더이앤엠(주),089230,2013/12,9.19,0.43,1.35,1.05,0.37,0.27,,,,,,
더이앤엠(주),089230,2014/12,4.42,0.67,1.85,1.89,0.55,0.43,3.23,0.94,3.25,4.28,0.74,0.63
더이앤엠(주),089230,2015/12,1.64,0.52,2.15,0.74,0.49,0.3,1.64,0.47,2.15,0.74,0.46,0.28
더이앤엠(주),089230,2016/12,0.93,0.26,7.53,0.16,0.65,0.13,1.67,0.44,13.49,0.29,0.99,0.23
더이앤엠(주),089230,2017/12,1.48,0.76,328.07,0.3,0.69,0.21,1.48,0.74,328.07,0.3,0.68,0.21
더이앤엠(주),089230,2018/12,2.96,35.37,738.01,0.87,0.79,0.41,3.36,39.4,838.87,1.01,0.89,0.47
더이앤엠(주),089230,2019/12,3.01,14.45,843.68,0.66,0.82,0.37,4.35,19.82,1216.64,0.98,1.19,0.54
더이앤엠(주),089230,2020/12,2.5,9.38,0,0.46,1.24,0.34,4.43,6.68,61.63,0.82,1.74,0.56
더이앤엠(주),089230,2021/12,2.31,2.51,0,0.46,1.1,0.33,3.38,2.69,57.14,0.67,1.16,0.42
덕산네오룩스(주),213420,2014/12,,,,,,,,,,,,
덕산네오룩스(주),213420,2015/12,16.79,1.06,4.44,0.39,4.05,0.35,,,,,,
덕산네오룩스(주),213420,2016/12,17.63,1.15,5.39,0.4,4.33,0.36,,,,,,
덕산네오룩스(주),213420,2017/12,27.88,2.57,8.19,0.87,5.52,0.75,,,,,,
덕산네오룩스(주),213420,2018/12,18.89,2.06,4.39,0.69,3.93,0.59,,,,,,
덕산네오룩스(주),213420,2019/12,20.38,1.97,4.19,0.65,4.8,0.57,,,,,,
덕산네오룩스(주),213420,2020/12,30.02,2.28,5.81,0.82,5.82,0.72,,,,,,
덕산네오룩스(주),213420,2021/12,39.18,2.57,5.88,0.8,4.92,0.69,38.53,2.5,4.96,0.67,3.86,0.57
덕산하이메탈(주),077360,2011/12,22.21,2.32,13.44,1.08,8.05,0.96,,,,,,
덕산하이메탈(주),077360,2012/12,24.47,2.21,11.78,0.9,9.84,0.82,,,,,,
덕산하이메탈(주),077360,2013/12,19.82,1.78,10.08,0.59,8.38,0.55,21.16,1.74,9.04,0.55,5.78,0.5
덕산하이메탈(주),077360,2014/12,11.42,1.14,6.73,0.3,2.15,0.26,12.44,1.06,5.62,0.31,1.59,0.26
덕산하이메탈(주),077360,2015/12,12.82,2.01,11.02,0.32,2.16,0.28,15.24,1.2,9.49,0.37,1.4,0.29
덕산하이메탈(주),077360,2016/12,9.43,1.84,8.8,0.25,4.99,0.24,9.43,0.89,7.86,0.25,1.63,0.21
덕산하이메탈(주),077360,2017/12,9.92,2.01,9.12,0.27,6.58,0.26,9.92,1.63,9.11,0.26,3.92,0.25
덕산하이메탈(주),077360,2018/12,10.51,2.13,8.1,0.28,7.22,0.27,10.51,2.13,8.1,0.26,7.08,0.25
덕산하이메탈(주),077360,2019/12,11.39,2.03,6.85,0.29,6.01,0.28,11.39,2.03,6.85,0.27,6.01,0.25
덕산하이메탈(주),077360,2020/12,12.16,2,6.34,0.3,5.3,0.28,12.16,1.73,6.34,0.27,4.37,0.25
