회사명,거래소코드,회계년도,총자본정상영업이익률(IFRS),자기자본순이익률(IFRS),총자본순이익률(IFRS),매출액총이익률(IFRS),금융비용부담률(IFRS),경영자본순이익률(IFRS),총자본정상영업이익률(IFRS연결),자기자본순이익률(IFRS연결),총자본순이익률(IFRS연결),매출액총이익률(IFRS연결),금융비용부담률(IFRS연결),경영자본순이익률(IFRS연결)
제이앤유글로벌,086200,2011/12,7.99,8.7,6.86,23.52,0.36,8.62,12.29,13.35,10.36,25.06,0.25,10.48
제이앤유글로벌,086200,2012/12,-0.78,-1.62,-1.33,19.61,0.26,-1.73,4.5,2.8,2.26,24.98,0.17,2.29
제이앤유글로벌,086200,2013/12,-9.06,-12.05,-8.72,11.66,0.73,-11.48,-10.16,-14.81,-10.97,15.06,0.58,-11.15
제이앤유글로벌,086200,2014/12,-9,-19.93,-12.2,8.13,2.89,-16.8,-12.67,-26.16,-16.41,13.73,2.3,-16.88
제이앤유글로벌,086200,2015/12,-0.5,-27.95,-14.59,29.86,2.48,-19.88,-15.97,-38.75,-19.28,26.96,1.74,-20.22
제이엔케이히터(주),126880,2011/12,14.15,16.44,10.63,16.02,-1.97,12.3,13.33,16.28,9.48,15.54,-1.2,10.39
제이엔케이히터(주),126880,2012/12,4.48,10.52,6.49,11.31,-1.3,7.94,4.45,10.38,5.79,10.07,-0.46,6.69
제이엔케이히터(주),126880,2013/12,-0.09,1.02,0.61,10.75,-0.59,0.77,0.36,0.13,0.27,9.82,0.45,0.31
제이엔케이히터(주),126880,2014/12,0.6,-31.26,-15.9,8.14,0.42,-19.87,1.23,-28.19,-11.5,9.52,1.18,-13.05
제이엔케이히터(주),126880,2015/12,5.77,5.87,2.52,12.73,-0.02,3.25,5.7,4.88,2.02,12.28,0.67,2.3
제이엔케이히터(주),126880,2016/12,0.89,-8.06,-3.79,9.31,0.68,-4.93,1.51,-2.74,-1.01,11.74,1.22,-1.14
제이엔케이히터(주),126880,2017/12,3.4,-22.55,-10.13,12.32,0.84,-13.72,0.69,-22.49,-10.3,9.95,1.12,-12.33
제이엔케이히터(주),126880,2018/12,2.51,-14.44,-4.55,10.64,0.26,-6.39,2.81,-14.14,-4.19,10.43,1.9,-5.56
제이엔케이히터(주),126880,2019/12,8.68,7.93,2.95,11.65,0.69,4.2,9.07,10.11,4.15,12.92,0.75,5.57
제이엔케이히터(주),126880,2020/12,3.22,3.26,1.75,11.06,0.01,2.5,3.79,2.27,1.23,12.37,0.16,1.67
제이엔케이히터(주),126880,2021/12,1.1,5.01,2.73,8.76,-2.25,3.67,0.66,3.06,1.63,9.66,-0.16,2.16
제이엠아이(주),033050,2011/12,-2.23,-1.12,-0.91,14.26,-4.37,-1.97,-3.3,-3.48,-1.97,1.99,-0.23,-2.22
제이엠아이(주),033050,2012/12,-3.98,-29.18,-22.71,10.65,-3.91,-51.54,-14.64,-36.56,-17.28,-5.37,0.22,-20.27
제이엠아이(주),033050,2013/12,-8.58,-37.76,-29.28,-5.29,-4.07,-58.73,-7.19,-33.88,-13.3,-0.05,0.53,-15.26
제이엠아이(주),033050,2014/12,2.93,2.58,2.25,22.11,-2.02,3.72,2.39,-6.4,-2.36,5.12,0.7,-2.47
제이엠아이(주),033050,2015/12,-1.32,-0.85,-0.75,17.68,-0.66,-1.27,1.33,-4.74,-1.84,6.62,0.83,-1.9
제이엠아이(주),033050,2016/12,4.16,-20.97,-18.33,29.91,-14.65,-28.67,3.43,-2.56,-1.06,8.37,0.72,-1.09
제이엠아이(주),033050,2017/12,6.46,2.23,1.97,37.19,-20.32,2.76,0.27,1.1,0.47,4.7,0.67,0.49
제이엠아이(주),033050,2018/12,-1.81,3.99,3.49,22.59,-9.82,5.23,-7.04,-8.56,-3.59,0.2,0.6,-3.77
제이엠아이(주),033050,2019/12,0.45,-10.56,-8.98,24.04,-3.73,-13.58,-5.24,-20.42,-8.54,4.25,1.15,-9.09
제이엠아이(주),033050,2020/12,-0.7,-19.42,-16.54,18.45,-2.99,-20.71,-2.11,-20.63,-9.2,7.62,0.94,-9.89
제이엠아이(주),033050,2021/12,0.98,1.72,1.46,20.75,-2.55,1.62,1.85,5.08,2.36,13.84,0.9,2.49
제이엠티(주),094970,2011/12,3.6,5.26,2.72,7.47,0.62,3.77,-1.02,-5.36,-2.16,5.24,0.57,-2.94
제이엠티(주),094970,2012/12,8.1,-0.84,-0.39,8.1,0.73,-0.49,10.72,6.33,2.62,9.71,0.73,3.41
제이엠티(주),094970,2013/12,8.38,7.13,3.17,9.12,0.58,3.62,11.39,12.24,5.36,9.63,0.57,6.24
제이엠티(주),094970,2014/12,10.52,11.4,5.53,8.7,0.32,6.32,10.82,11.01,5.35,9.25,0.32,6.16
제이엠티(주),094970,2015/12,-3.27,-12.81,-8.18,4.42,-0.03,-10,-0.1,-17.69,-11.2,5.05,0.1,-13.29
제이엠티(주),094970,2016/12,3.58,9.99,7.43,5.56,-0.07,9.96,1.62,1.96,1.4,6.25,-0.02,1.74
제이엠티(주),094970,2017/12,1.93,2.57,1.42,5.26,-0.05,1.77,17.9,19.27,10,15.18,0.45,11.46
제이엠티(주),094970,2018/12,3.56,9.95,5.4,7.43,-0.8,6.57,14.16,21.73,11.42,16.05,0.37,12.44
제이엠티(주),094970,2019/12,4.86,4.96,3.54,10.78,-0.02,4.55,2.53,1.74,1.19,11.3,-0.23,1.31
제이엠티(주),094970,2020/12,-2.85,-6.7,-5.61,5.47,-0.02,-7.65,11.24,9.39,5.54,23.82,-0.61,6
제이엠티(주),094970,2021/12,-1.41,1.31,1.2,10.3,-0.32,1.71,13.34,22.81,12.38,31.53,-1.57,13.14
제일전기공업(주),199820,2011/12,,,,,,,,,,,,
제일전기공업(주),199820,2012/12,,,,,,,,,,,,
제일전기공업(주),199820,2013/12,,,,,,,,,,,,
제일전기공업(주),199820,2014/12,,,,,,,,,,,,
제일전기공업(주),199820,2015/12,,,,,,,,,,,,
제일전기공업(주),199820,2016/12,,,,,,,,,,,,
제일전기공업(주),199820,2017/12,,,,,,,,,,,,
제일전기공업(주),199820,2018/12,15.79,24.2,13.24,19.04,0.49,16.7,,,,,,
제일전기공업(주),199820,2019/12,17.4,24.76,14.57,18.33,0.28,18.13,,,,,,
제일전기공업(주),199820,2020/12,16.31,17.27,12.26,19.79,0.2,15.45,,,,,,
제일전기공업(주),199820,2021/12,9.04,11.78,9.07,16.19,0.02,11.67,,,,,,
제주맥주(주),276730,2016/12,,,,,,,,,,,,
제주맥주(주),276730,2017/12,,,,,,,,,,,,
제주맥주(주),276730,2018/12,,,,,,,,,,,,
제주맥주(주),276730,2019/12,,,,,,,,,,,,
제주맥주(주),276730,2020/12,-6.94,-33.88,-18.23,39.48,8.52,-19.25,-6.99,-31.27,-16.87,39.5,8.66,-17.82
제주맥주(주),276730,2021/12,-9.54,-19.65,-11.34,38.21,0.62,-12.48,-9.31,-18.81,-10.52,38.27,0.77,-11.47
조광아이엘아이(주),044060,2011/12,7.59,-3.82,-3.07,36.48,-0.73,-3.77,7.74,-7.59,-6.02,40.32,-0.45,-7.11
조광아이엘아이(주),044060,2012/12,6.16,-1.87,-1.42,31.5,-0.34,-1.66,6.63,2.53,1.9,34.06,-0.16,2.13
조광아이엘아이(주),044060,2013/12,5.69,7.82,5.81,33.42,-0.13,6.94,5.3,7.05,5.16,34.18,0.03,5.98
조광아이엘아이(주),044060,2014/12,12.25,15.06,10.67,42.25,-0.47,11.87,12.19,13.86,9.66,42.93,-0.33,10.51
조광아이엘아이(주),044060,2015/12,14.46,18,11.87,46.23,-0.01,15.19,14.15,19.52,12.79,46.52,0.03,16.16
조광아이엘아이(주),044060,2016/12,5.7,8.26,5.9,42.46,0.46,7.4,5.42,7.75,5.54,41.91,0.46,6.92
조광아이엘아이(주),044060,2017/12,6.5,6.78,5.6,48.77,-0.96,6,6.41,6.67,5.5,48.89,-0.96,5.9
조광아이엘아이(주),044060,2018/12,9.21,9.13,7.84,46.36,-1.98,8.58,9.17,9.05,7.77,46.36,-1.98,8.51
조광아이엘아이(주),044060,2019/12,5.33,8.25,5.89,42.03,-1.14,7.74,5.34,6.4,4.52,42.03,-1.14,5.97
조광아이엘아이(주),044060,2020/12,6.69,-4.25,-2.76,42.29,5.74,-4.44,6.72,-5.64,-3.59,42.29,5.74,-5.81
조광아이엘아이(주),044060,2021/12,4.16,2.22,1.5,40.51,7.4,2.87,4.2,2.45,1.62,40.51,7.4,3.1
조아제약(주),034940,2011/12,3.18,3.52,2.63,54.08,0.9,3.11,,,,,,
조아제약(주),034940,2012/12,1.18,2.65,2.05,51.89,0.33,2.37,,,,,,
조아제약(주),034940,2013/12,2.88,3.83,2.9,52.89,-0.1,3.33,2.33,3.52,2.48,53.34,-0.13,2.85
조아제약(주),034940,2014/12,-5.79,-8.01,-5.55,47.01,0.48,-6.48,-5.46,-8.72,-5.57,48.03,0.39,-6.32
조아제약(주),034940,2015/12,0.58,2.29,1.5,48.45,0.49,1.76,0.19,2.14,1.27,49.11,0.46,1.45
조아제약(주),034940,2016/12,0.32,0.56,0.37,47.37,0.43,0.43,-0.01,0.34,0.15,48.28,0.41,0.17
조아제약(주),034940,2017/12,1.17,3.9,2.57,47.54,0.64,2.94,0.4,3.18,1.74,48.22,0.58,1.94
조아제약(주),034940,2018/12,1.8,1.21,0.8,45.31,1.79,0.91,1.58,1.19,0.74,46.2,1.7,0.81
조아제약(주),034940,2019/12,0.15,-1.13,-0.73,43.58,1.86,-0.84,-0.43,-1.69,-1.31,44,1.81,-1.48
조아제약(주),034940,2020/12,-0.97,-1.08,-0.74,40.38,0.76,-0.87,-2.11,-2.37,-1.9,40.4,0.69,-2.17
조아제약(주),034940,2021/12,-8.9,-16.78,-11.61,34.93,0.33,-13.78,-8.6,-14.87,-9.87,35.28,0.18,-11.25
주성엔지니어링(주),036930,2011/12,0.7,-4.22,-1.85,30.2,3.04,-2.35,0.53,-5.92,-2.44,30.1,3.25,-3
주성엔지니어링(주),036930,2012/12,-17.59,-63.54,-24.82,23.11,14.9,-31.07,-17.96,-63.86,-23.65,24.7,15.02,-29.02
주성엔지니어링(주),036930,2013/12,0.54,-31.38,-9.53,36.1,8.3,-11.47,0.27,-31.79,-9.33,37.29,8.22,-11.15
주성엔지니어링(주),036930,2014/12,2.93,-20.12,-6.19,38.04,6.95,-7.06,2.84,-20.52,-6.25,38.98,6.86,-7.1
주성엔지니어링(주),036930,2015/12,4.74,5.9,2.15,43.39,3.79,2.36,5,6.97,2.52,44,3.79,2.77
주성엔지니어링(주),036930,2016/12,11.46,23.52,9.67,40.8,0.77,10.54,11.87,24.89,10.26,41.02,0.77,11.19
주성엔지니어링(주),036930,2017/12,12.92,24.46,12.71,42.25,0.04,14.18,12.97,25,13.07,42.28,0.07,14.64
주성엔지니어링(주),036930,2018/12,12.32,22.25,12.84,43.73,0.21,16.16,12.22,21.87,12.69,43.73,0.29,16.03
주성엔지니어링(주),036930,2019/12,7.43,12.45,6.8,42.44,0.35,11.19,7.25,12.28,6.74,42.32,0.36,11.11
주성엔지니어링(주),036930,2020/12,-5.19,-2.47,-1.16,43.33,3.53,-2.01,-5.01,-3.5,-1.64,43.32,3.61,-2.85
주성엔지니어링(주),036930,2021/12,16.19,48.73,23,51.34,1.32,36.13,16.27,48.74,23.08,51.33,1.32,36.15
줌인터넷(주),229480,2015/12,,,,,,,,,,,,
줌인터넷(주),239340,2016/12,,,,,,,,,,,,
줌인터넷(주),229480,2016/12,19.48,27.32,19.77,23.58,-0.13,19.79,,,,,,
줌인터넷(주),239340,2017/12,,,,,,,,,,,,
줌인터넷(주),229480,2017/12,18.92,36.86,28.13,28.79,-0.16,29.37,,,,,,
줌인터넷(주),239340,2018/12,,,,,,,,,,,,
줌인터넷(주),229480,2018/12,17.59,32.65,21.8,0,-0.07,23.49,,,,,,
줌인터넷(주),239340,2019/12,2.83,-44.89,-36.33,0,-0.52,-42.8,2.64,-44.92,-34.16,0,-0.66,-37.97
줌인터넷(주),239340,2020/12,4.31,6.3,5.11,0,-1.09,6.54,2.04,4.49,2.03,0,-1.57,2.28
줌인터넷(주),239340,2021/12,8.59,3.67,3,0,-0.58,3.95,12.64,16,7.29,0,-1.17,8.66
지나인제약(주),078650,2011/12,-2.81,-15.81,-4.62,4.8,4.69,-6.05,-4.02,-20.24,-5.9,4.35,4.79,-6.73
지나인제약(주),078650,2012/12,5.54,15.32,4.02,13.5,3.07,5.13,3.75,8.09,2.01,13.25,3.11,2.28
지나인제약(주),078650,2013/12,12.63,26.02,8.08,16.87,2.31,10.44,12.92,28.33,8.21,18.3,2.32,9.39
지나인제약(주),078650,2014/12,-5.5,-24.26,-7.49,-0.07,4.04,-10.01,-5.45,-20.41,-5.84,1.79,4.16,-6.81
지나인제약(주),078650,2015/12,-4.33,-50.83,-12.57,3.81,3.29,-16.55,-2.98,-45.55,-10.36,8.5,3.52,-11.74
지나인제약(주),078650,2016/12,-9.95,-96.82,-19.16,0.81,3.14,-24.08,-7.31,-63.19,-12.75,5.68,3.46,-13.91
지나인제약(주),078650,2017/12,-14.04,-101.38,-25.59,-2.74,2.98,-30.35,-11.56,-91.06,-23.69,0.93,3.45,-24.54
지나인제약(주),078650,2018/12,8.87,29.25,11.99,15.82,2.31,14.9,5.73,21.65,8.25,16.91,2.87,8.27
지나인제약(주),078650,2019/12,2.12,-19.73,-10.3,10.82,2.29,-13.16,3.76,-21,-10.07,16.45,2.97,-10.08
지나인제약(주),078650,2020/12,-31.87,-117.29,-54.64,-47.2,3.16,-66.87,-36.37,-126.69,-51.95,-55.79,4.69,-57.05
지나인제약(주),078650,2021/12,-31.45,-282.44,-58.01,-54.73,5.58,-71.76,-33.23,-517.98,-56.79,-59.13,5.89,-72.51
지니너스(주),389030,2020/12,,,,,,,,,,,,
지니너스(주),389030,2021/12,-13.13,-17.38,-15.53,12.61,12.63,-15.53,,,,,,
지니언스(주),263860,2012/12,,,,,,,,,,,,
지니언스(주),263860,2013/12,,,,,,,,,,,,
지니언스(주),263860,2014/12,,,,,,,,,,,,
지니언스(주),263860,2015/12,14.36,29.99,12.01,68.09,0.15,12.73,28.72,59.97,24.02,68.09,0.15,25.46
지니언스(주),263860,2016/12,16.22,24.35,14.1,55.35,0.28,14.99,14.8,22,12.66,55.35,0.28,13.31
지니언스(주),263860,2017/12,13.95,16.1,12.94,61.39,-1.25,15.49,11.91,13.63,10.88,61.39,-1.25,12.59
지니언스(주),263860,2018/12,8.42,10.68,9.1,60.97,-1.67,11.32,6.25,8.27,6.99,61.15,-1.64,7.89
지니언스(주),263860,2019/12,7.52,9.2,7.62,58.95,-1.22,9.13,5.7,9.43,7.72,59.04,-1.19,8.38
지니언스(주),263860,2020/12,7.09,9.47,7.6,58.43,-0.95,9.13,5.97,9.96,7.89,58.98,-0.93,8.94
지니언스(주),263860,2021/12,13.01,15.73,12.46,60.69,-0.81,15.29,12.2,16.24,12.75,61.25,-0.79,15.13
지더블유바이텍(주),036180,2011/12,4.65,1.35,1.05,28.2,-0.27,1.49,,,,,,
지더블유바이텍(주),036180,2012/12,-10.58,-16.49,-12.56,17.7,-0.35,-17.29,,,,,,
지더블유바이텍(주),036180,2013/12,1.11,4.72,3.63,26.19,-2.14,5.12,,,,,,
지더블유바이텍(주),036180,2014/12,1.08,1.57,1.21,27.34,-0.51,1.69,,,,,,
지더블유바이텍(주),036180,2015/12,3.11,9.12,7.06,26.61,-0.25,9.64,,,,,,
지더블유바이텍(주),036180,2016/12,4.43,7.22,5.73,25,-0.26,7.44,,,,,,
지더블유바이텍(주),036180,2017/12,4.74,18.05,14.34,23.94,-0.33,16.01,,,,,,
지더블유바이텍(주),036180,2018/12,4.87,9.24,7.48,22.88,-0.7,7.74,,,,,,
지더블유바이텍(주),036180,2019/12,1,-132.69,-39.58,20.5,46.43,-41.58,0.24,-342.08,-26.86,20.51,46.42,-28.37
지더블유바이텍(주),036180,2020/12,0.14,-45.84,-6.91,19.26,18.65,-7.36,0.05,-53.74,-8.28,19.26,18.65,-8.84
지더블유바이텍(주),036180,2021/12,-4.51,-30.91,-12.51,20.4,4.34,-13.44,-4.51,-31.19,-12.51,20.4,4.34,-13.44
지에이치신소재(주),130500,2011/12,11.24,20.63,9.28,15.06,0.36,12.95,11.81,23.58,9.42,16.53,0.6,10.8
지에이치신소재(주),130500,2012/12,9.68,16.2,8.11,15.98,0.38,11.25,10.54,17.79,7.7,16.48,0.58,8.74
지에이치신소재(주),130500,2013/12,6.31,9.7,5.8,13.49,0.12,7.81,5.89,7.21,3.78,12.85,0.33,4.24
지에이치신소재(주),130500,2014/12,3.43,6.45,4.18,11.95,-0.09,5.57,1.46,4.33,2.51,10.07,0.07,2.79
지에이치신소재(주),130500,2015/12,3.67,6.86,4.79,12.07,-0.11,6.46,4.37,7.61,4.75,12.08,-0.06,5.27
지에이치신소재(주),130500,2016/12,4.83,7.27,5.24,14.17,-0.13,7.11,5.14,8.26,5.41,13.66,-0.1,6.05
지에이치신소재(주),130500,2017/12,2.48,3.82,2.97,12.18,-0.48,3.86,4.35,5.95,4.25,13.24,-0.37,4.7
지에이치신소재(주),130500,2018/12,0.05,0.2,0.13,7.18,0.84,0.19,0.96,1.03,0.64,8.42,0.61,0.81
지에이치신소재(주),130500,2019/12,1.63,2.12,1.17,9.43,1.05,2.04,2.03,5.43,2.81,10.09,0.84,4.28
지에이치신소재(주),130500,2020/12,0.66,-2.98,-1.65,8.59,1,-2.94,1.03,0.12,0.06,8.92,0.9,0.1
지에이치신소재(주),130500,2021/12,2.16,3.51,2.15,11.7,0.9,3.98,2.26,4.32,2.44,11.19,0.79,4
지엔원에너지(주),270520,2017/12,,,,,,,,,,,,
지엔원에너지(주),270520,2018/12,,,,,,,,,,,,
지엔원에너지(주),270520,2019/12,,,,,,,,,,,,
지엔원에너지(주),270520,2020/12,3.16,-11.94,-10.08,11.37,-0.1,-11.41,,,,,,
지엔원에너지(주),270520,2021/12,-3.11,-3.13,-2.58,10.24,-0.23,-2.92,,,,,,
지엘팜텍(주),204840,2014/12,,,,,,,,,,,,
지엘팜텍(주),204840,2015/12,,,,,,,,,,,,
지엘팜텍(주),204840,2016/12,-22.38,-64.13,-44.48,-2.18,-1.12,-51.57,,,,,,
지엘팜텍(주),204840,2017/12,-31.04,-58.42,-30.96,-52.44,-1.36,-37.17,,,,,,
지엘팜텍(주),204840,2018/12,-11.41,-34.17,-14.28,27.35,12.25,-26.59,-14.51,-68.44,-16.95,9.8,8.78,-17.62
지엘팜텍(주),204840,2019/12,-6.49,-32.36,-12.88,44.39,4.2,-44.14,-10.78,-108.38,-18.98,19.12,3.35,-19.72
지엘팜텍(주),204840,2020/12,-10.67,-26.34,-14.52,55.17,21.51,-46.98,-8.6,-40.25,-10.92,27.62,6.53,-11.22
지엘팜텍(주),204840,2021/12,-11.15,-17.12,-13.19,51.67,31.84,-41.13,-8.06,-23.92,-11.17,30.33,6.84,-11.54
지투파워(주),388050,2020/12,,,,,,,,,,,,
지투파워(주),388050,2021/12,11.17,3.01,2.03,34.06,0.52,2.08,,,,,,
진양제약(주),007370,2011/12,1.38,1.92,1.56,56.77,-0.64,1.77,,,,,,
진양제약(주),007370,2012/12,5.87,4.54,3.7,58.93,-1.23,4.22,,,,,,
진양제약(주),007370,2013/12,6.8,7.26,5.84,59.82,-1.15,6.61,,,,,,
진양제약(주),007370,2014/12,8.12,6.66,5.32,61.91,-0.9,5.99,,,,,,
진양제약(주),007370,2015/12,-1.3,-1.66,-1.23,55.59,-0.43,-1.51,,,,,,
진양제약(주),007370,2016/12,-12.19,-16.8,-11.12,47.83,0.77,-14.31,,,,,,
진양제약(주),007370,2017/12,-7.02,-12.6,-7.66,52.7,0.87,-9.85,,,,,,
진양제약(주),007370,2018/12,2.04,2.21,1.3,55.03,0.74,1.62,,,,,,
진양제약(주),007370,2019/12,-0.31,3.84,2.38,50.82,0.27,2.77,,,,,,
진양제약(주),007370,2020/12,5.2,8.17,5.39,52.38,0.19,6.39,,,,,,
진양제약(주),007370,2021/12,8.36,17.09,11.45,54.08,0.3,13.67,,,,,,
차이나그레이트스타인터내셔널리미티드,900040,2011/12,,,,,,,23.12,24.25,16.92,25.67,-0.13,17.73
차이나그레이트스타인터내셔널리미티드,900040,2012/12,,,,,,,21.28,22.04,15.56,24.86,-0.1,15.58
차이나그레이트스타인터내셔널리미티드,900040,2013/12,,,,,,,20.25,21.71,15.88,24.63,-0.13,15.9
차이나그레이트스타인터내셔널리미티드,900040,2014/12,,,,,,,16.88,6.27,4.3,24.07,0.84,4.31
차이나그레이트스타인터내셔널리미티드,900040,2015/12,,,,,,,14.52,18.65,13.28,23.41,0.4,13.29
차이나그레이트스타인터내셔널리미티드,900040,2016/12,,,,,,,12.17,11.4,9.09,23.92,0.27,9.1
차이나그레이트스타인터내셔널리미티드,900040,2017/12,,,,,,,-3.26,-3.39,-2.83,23.58,0.59,-2.88
차이나그레이트스타인터내셔널리미티드,900040,2018/12,,,,,,,9.58,6.73,5.88,23.44,0.76,6.05
차이나크리스탈신소재홀딩스,900250,2014/12,,,,,,,,,,,,
차이나크리스탈신소재홀딩스,900250,2015/12,,,,,,,17.06,16.5,14.66,55.97,0,18.67
차이나크리스탈신소재홀딩스,900250,2016/12,,,,,,,15.98,14.5,13.01,59.73,0.07,16.13
차이나크리스탈신소재홀딩스,900250,2017/12,,,,,,,14.77,13.58,12.24,58.01,-0.13,13.52
차이나크리스탈신소재홀딩스,900250,2018/12,,,,,,,12.14,11.08,9.69,49.58,-0.26,9.88
차이나크리스탈신소재홀딩스,900250,2019/12,,,,,,,9.87,9,7.81,45.88,-0.16,8.09
차이나크리스탈신소재홀딩스,900250,2020/12,,,,,,,10,8.09,7.15,44.92,-0.02,8.08
차이나크리스탈신소재홀딩스,900250,2021/12,,,,,,,4.36,3,2.89,41.82,-0.33,3.19
차이나하오란리사이클링유한공사,900090,2011/12,,,,,,,19.37,19.43,11.66,6.92,0.81,12.41
차이나하오란리사이클링유한공사,900090,2012/12,,,,,,,12.76,13.41,8.49,9.57,1.2,9.98
차이나하오란리사이클링유한공사,900090,2013/12,,,,,,,8.13,7.64,4.57,10.17,2.08,5.09
차이나하오란리사이클링유한공사,900090,2014/12,,,,,,,8.23,8.03,4.56,11.27,2.18,4.74
차이나하오란리사이클링유한공사,900090,2015/12,,,,,,,8.3,7.92,4.81,11.27,1.46,5.12
차이나하오란리사이클링유한공사,900090,2016/12,,,,,,,9.28,8.89,5.96,11.89,0.93,6.39
차이나하오란리사이클링유한공사,900090,2017/12,,,,,,,-29.52,-48.77,-33.53,9.37,1.37,-35
참좋은여행(주),094850,2011/12,4.05,3.62,2.33,35.65,0.94,3.52,,,,,,
참좋은여행(주),094850,2012/12,3.92,18.77,10.69,40.29,0.72,16.28,,,,,,
참좋은여행(주),094850,2013/12,6.72,9.54,5.73,46.37,0.7,9.06,,,,,,
참좋은여행(주),094850,2014/12,6.56,6.17,3.63,53.9,0.36,6.68,,,,,,
참좋은여행(주),094850,2015/12,6.12,10.13,5.46,56.21,0.5,10.28,,,,,,
참좋은여행(주),094850,2016/12,6.58,11.35,5.35,66.12,1.23,9.98,,,,,,
참좋은여행(주),094850,2017/12,10.26,17.82,8.39,97.32,-0.11,16.18,,,,,,
참좋은여행(주),094850,2018/12,8.63,13.08,6.87,84.53,0.21,14.12,,,,,,
참좋은여행(주),094850,2019/12,4.77,25.44,15.3,0,-0.25,23.37,,,,,,
참좋은여행(주),094850,2020/12,-9.81,-2.2,-1.72,0,-12.71,-2.1,,,,,,
참좋은여행(주),094850,2021/12,-19.07,-15.6,-14.69,0,-15.02,-19.39,,,,,,
카페24(주),042000,2011/12,,,,,,,,,,,,
카페24(주),042000,2012/12,,,,,,,,,,,,
카페24(주),042000,2013/12,,,,,,,,,,,,
카페24(주),042000,2014/12,,,,,,,,,,,,
카페24(주),042000,2015/12,,,,,,,,,,,,
카페24(주),042000,2016/12,,,,,,,,,,,,
카페24(주),042000,2017/12,9.5,36.86,6.39,95.3,0.25,6.89,10.29,37.1,7.08,86.68,0.21,7.34
카페24(주),042000,2018/12,13.37,-50.63,-29.51,0,-0.53,-33.36,14.14,-45.87,-25.62,0,-0.47,-26.22
카페24(주),042000,2019/12,3.58,4.97,3.8,0,-0.42,5.2,5.18,5.91,4.1,0,0.33,4.19
카페24(주),042000,2020/12,5.48,7.37,5.3,0,-0.16,8.55,3.45,5.6,3.53,0,0.25,3.63
카페24(주),042000,2021/12,-3.77,-2.66,-1.9,0,0.1,-4.07,-4.79,-8.02,-4.34,0,0.38,-6.48
커머스마이너 (주),223310,2014/12,,,,,,,,,,,,
커머스마이너 (주),223310,2015/12,18.85,18.04,14.61,15.91,0.31,14.81,,,,,,
커머스마이너 (주),223310,2016/12,-10.6,-8.17,-6.75,8.67,-0.07,-6.95,,,,,,
커머스마이너 (주),223310,2017/12,-32.24,-115.95,-57.58,-8.72,17.47,-92.18,-27.83,-192.8,-49.41,-6.71,17.29,-69.91
커머스마이너 (주),223310,2018/12,-7.67,-105.77,-42.6,9.93,18.98,-119.1,-20.39,-109.25,-41.27,17.73,16.49,-77.31
커머스마이너 (주),223310,2019/12,0.46,-14.46,-8.62,24.45,21,-28.78,0.14,-8.22,-5.42,24.45,21.15,-15.06
커머스마이너 (주),223310,2020/12,-12.89,-42.92,-33.72,6.96,4.15,-59.38,-13.01,-34.32,-26.98,6.96,4.15,-47.85
커머스마이너 (주),223310,2021/12,-15.63,-36.94,-30.32,10.74,-0.33,-32.52,-16.1,-36.97,-30.32,10.74,-0.33,-32.52
컬러레이홀딩스,900310,2016/12,,,,,,,,,,,,
컬러레이홀딩스,900310,2017/12,,,,,,,22.9,21.71,19.72,70.68,0.42,21.42
컬러레이홀딩스,900310,2018/12,,,,,,,21.37,21.94,20.3,70.94,-0.5,22.02
컬러레이홀딩스,900310,2019/12,,,,,,,17.93,16.67,15.71,66.92,-0.73,17.98
컬러레이홀딩스,900310,2020/12,,,,,,,16.31,13,12.08,50.93,0.05,13.32
컬러레이홀딩스,900310,2021/12,,,,,,,13.07,11.88,10.82,64.02,0.26,10.98
케이디켐(주),221980,2011/12,,,,,,,,,,,,
케이디켐(주),221980,2012/12,11.85,14.65,9.08,20.27,1.48,11.82,23.52,24.02,14.62,20.36,1.47,17.88
케이디켐(주),221980,2013/12,10.42,12.42,7.9,22.17,0.83,10.09,10.32,13.32,8.34,22.2,0.83,10.07
케이디켐(주),221980,2014/12,13.97,14.37,10.06,23.94,0.5,12.67,14.29,19.25,13.4,24.17,0.49,16.17
케이디켐(주),221980,2015/12,13.54,13.24,11.1,27.04,-0.23,13.29,13.2,14,11.72,27.18,0,13.76
케이디켐(주),221980,2016/12,11.62,10.79,9.7,27.67,-0.63,11.26,11.8,13.45,12.05,28.45,-0.63,14.03
케이디켐(주),221980,2017/12,10.05,9.18,8.31,25.58,-0.57,9.54,9.88,10.14,9.14,25.77,-0.56,10.69
케이디켐(주),221980,2018/12,9.83,9.1,8.26,26.38,-1.57,10,9.42,9.83,8.88,26.71,-1.14,11.13
케이디켐(주),221980,2019/12,8.13,8.55,7.87,25.42,-2.71,10.95,7.85,10.02,9.16,25.76,-1.09,13.37
케이디켐(주),221980,2020/12,7.31,6.14,5.41,25.56,-2.36,7.7,6.85,8.81,7.72,26.02,-1.32,11.85
케이디켐(주),221980,2021/12,7.3,8.52,7.03,24.65,-3.11,9.75,6.62,9.37,7.74,25.04,-1.35,11.88
케이만금세기차륜집단유한공사,900280,2015/12,,,,,,,,,,,,
케이만금세기차륜집단유한공사,900280,2016/12,,,,,,,22.63,18.2,16.67,33.98,0.37,16.88
케이만금세기차륜집단유한공사,900280,2017/12,,,,,,,21.07,17.97,15.37,33.21,0.17,18.23
