,회사명,거래소코드,회계년도,누적수익성비율,TMD,abs(영업현금흐름-당기순이익)/매출액,순운전자본비율,금융비용부담률,WW지수,target_3,Z,proba,정리
1045,(주)한글과컴퓨터,30520,2022,0.346562822,0.690055143,0.029147797,21.69,-0.42,-57.20646701,0,-6.499968011,0.150123021,0
1046,(주)한네트,52600,2022,0.603675357,0.212614809,0.118295237,44.55,1.17,-52.84861588,0,-6.39632001,0.166490652,0
1047,(주)한독크린텍,256150,2022,0.606381899,0.093043889,0.033880539,50.18,-1.1,-54.1835884,0,-7.19527041,0.074956295,0
1054,(주)핸디소프트,220180,2022,-0.203010593,0.206288251,0.020051336,65.57,-3.2,-52.03641081,0,-6.079781248,0.228345117,0
1055,(주)헥토이노베이션,214180,2022,0.228730987,1.528691127,0.023326121,28.08,-0.65,-64.31100128,0,-7.207812204,0.074022771,0
1056,(주)헥토파이낸셜,234340,2022,0.29934493,1.059202633,0.090258489,22.38,-1.43,-61.83487858,0,-6.963251662,0.094512135,0
1058,(주)현대공업,170030,2022,0.542869872,0.756755121,0.03019433,29.37,-0.29,-59.55426439,0,-7.256122139,0.070534203,0
1059,(주)현대바이오랜드,52260,2022,0.571542956,0.232024783,0.066038687,14.24,0.82,-57.40888473,0,-6.830411956,0.107924691,0
1060,(주)현대에버다임,41440,2022,0.451271947,0.770141401,0.073712744,34.81,0.03,-60.41004469,0,-7.229719756,0.072419909,0
1061,(주)현대이지웰,90850,2022,0.302128376,0.677523862,0.078961409,13.2,-1.34,-60.6759572,0,-6.879893463,0.102719737,0
1064,(주)홈센타홀딩스,60560,2022,-0.033344714,1.369794845,0.034618118,-3.54,0.46,-62.61413813,0,-6.027268954,0.240626838,0
1065,(주)홈캐스트,64240,2022,0.095717884,0.01495467,0.114823202,52.85,-0.35,-62.10654959,0,-7.755154577,0.04283444,0
1066,(주)화신정공,126640,2022,0.398750767,1.120933164,0.030986784,11.76,-0.04,-59.00988366,0,-6.422434763,0.162206031,0
1068,(주)휴네시온,290270,2022,0.488663863,0.162610526,0.329980607,33.59,-2.48,-53.75279294,0,-6.007641508,0.245384678,0
1071,(주)휴맥스홀딩스,28080,2022,0.010341159,16.59737573,0.039385931,2.1,1.69,-370.9418401,0,-51.58045335,3.97E-21,0
1073,(주)휴메딕스,200670,2022,0.352467244,0.318705065,0.138001023,24.55,1.09,-61.35670684,0,-7.148932968,0.078508516,0
1074,(주)휴비츠,65510,2022,0.523316705,0.556039185,0.071247098,8.53,0.83,-58.56226478,0,-6.656626129,0.128382577,0
1077,(주)휴온스,243070,2022,0.439428979,0.532037058,0.019110984,30.38,0.24,-63.43660326,0,-7.961144748,0.034863207,0
1078,(주)휴온스글로벌,84110,2022,0.093994171,1.932086423,0.147263929,19.6,0.76,-67.7844119,0,-6.830174265,0.107950319,0
1079,(주)흥국,10240,2022,0.729654598,0.370541595,0.06506633,47.22,0.09,-57.31625466,0,-7.527948489,0.053755139,0
1080,(주)흥국에프엔비,189980,2022,0.261269562,1.097519802,0.044862831,8.87,1.01,-59.47970308,0,-6.172508984,0.208165338,0
1081,(주)희림종합건축사사무소,37440,2022,0.305448282,1.147968373,0.072769794,20.71,0.32,-58.66886201,0,-6.227659908,0.197017673,0
1083,KB오토시스(주),24120,2022,0.439085003,2.468543597,0.038468451,11.28,0.7,-58.93527061,0,-5.508198331,0.403703995,0
1085,가온미디어(주),78890,2022,0.28934312,1.948181738,0.055976834,39.64,0.72,-62.62640816,0,-6.714108744,0.121219602,0
1086,감성코퍼레이션(주),36620,2022,-0.038492707,0.197063401,0.1285679,52.76,0.96,-52.49883081,0,-5.592397938,0.371225008,0
1087,갤럭시아머니트리(주),94480,2022,0.063616055,1.369021866,0.188999519,21.43,3.95,-62.61241961,0,-5.902554085,0.2725011,0
1088,경남스틸(주),39240,2022,0.561663554,0.821394263,0.008160111,31.87,0.17,-58.278852,0,-7.070940966,0.084871252,0
1090,경동제약(주),11040,2022,0.746590741,0.218678335,0.072176797,17.02,-1,-60.88848052,0,-7.871709964,0.038123626,0
1092,고려신용정보(주),49720,2022,0.346145469,0.310431235,0.021264998,-18.81,-0.1,-56.24242388,0,-5.916316113,0.26878663,0
1093,고려제약(주),14570,2022,0.81852808,0.113827935,0.073714743,68.99,-0.77,-56.41489357,0,-8.047545134,0.031978394,0
1095,국일신동(주),60480,2022,0.685598805,0.151987787,0.155562995,35.67,-1.18,-52.79506456,0,-6.482368172,0.152784477,0
1099,금강철강(주),53260,2022,0.657042985,0.298407611,0.004483644,53.79,-0.79,-57.3359378,0,-7.805374406,0.040737278,0
1104,나라엠앤디(주),51490,2022,0.307984791,1.641092374,0.010145632,6.52,0.85,-60.22831827,0,-6.0806975,0.228136468,0
1106,나이스정보통신(주),36800,2022,0.299823813,2.5766629,0.001048628,15.51,-0.41,-66.6839604,0,-6.888030709,0.101888121,0
1107,나이스평가정보(주),30190,2022,0.561058095,0.188258517,0.039779607,25.12,-0.53,-64.11161285,0,-8.393170617,0.022635704,0
1108,남화산업(주),111710,2022,0.842194,0.082882531,0.146077014,30.06,-4.28,-56.81270687,0,-7.634612092,0.048319252,0
1109,남화토건(주),91590,2022,0.756064053,0.252920707,0.225614592,33.18,-1.5,-57.4611945,0,-7.15917198,0.077709389,0
1111,농업회사법인(주)농우바이오,54050,2022,0.545674465,0.55587308,0.000854403,39.14,0.72,-61.66169752,0,-7.921161563,0.036284875,0
1117,대모엔지니어링(주),317850,2022,0.489665474,0.193450711,0.05939781,30.66,0.4,-53.82741105,0,-6.413893557,0.163595124,0
1118,대보마그네틱(주),290670,2022,0.373698652,0.042812228,0.071048268,48.78,-0.49,-51.50415385,0,-6.267028775,0.189426413,0
1119,대봉엘에스(주),78140,2022,0.47271096,0.425550332,0.032276694,51.24,-2.55,-59.428106,0,-7.873046179,0.038072738,0
1121,대양전기공업(주),108380,2022,0.696702194,0.371428833,0.069419307,32.86,-1.48,-51.29737657,0,-6.281345289,0.186738836,0
1122,대양제지공업(주),6580,2022,0.587395802,0.893911871,0.120170908,3.68,0.7,-58.57890238,0,-6.337132217,0.1766244,0
1123,대원미디어(주),48910,2022,0.206451546,0.375436804,0.019449406,23.5,-0.27,-58.1159524,0,-6.718190376,0.120726432,0
1124,대원산업(주),5710,2022,0.705909382,1.331320094,0.055254728,48.3,-0.92,-62.48858438,0,-7.922734815,0.036227855,0
1125,대정화금(주),120240,2022,0.549980149,0.235386833,0.009988821,29.47,-1.01,-57.86194818,0,-7.407342052,0.060641339,0
1126,대주산업(주),3310,2022,0.334208673,0.484681815,0.026159861,6.83,0.11,-56.16353819,0,-6.156609501,0.211494455,0
1127,대주전자재료(주),78600,2022,0.101369671,0.188513177,0.11981183,-20.72,4.21,-61.55473442,0,-6.00464171,0.246120074,0
1130,대한뉴팜(주),54670,2022,0.206649779,0.541638382,0.050839324,26.01,0.43,-59.55262229,0,-6.776165725,0.113934047,0
1131,대한약품공업(주),23910,2022,0.814643657,0.280947712,0.021913734,40.87,0.06,-61.50081118,0,-8.461785371,0.021134964,0
1132,대화제약(주),67080,2022,0.230397476,0.670670518,0.052853417,-16.1,1.53,-59.390628,0,-5.92924821,0.265342198,0
1135,덕산네오룩스(주),213420,2022,0.500141064,0.042441073,0.056730644,47.89,-1.47,-56.58038848,0,-7.448154087,0.058217677,0
1136,덕산하이메탈(주),77360,2022,0.688338803,0.272992628,0.013678263,16.69,0.05,-58.69767026,0,-7.424774152,0.059594018,0
1137,덕우전자(주),263600,2022,0.380023857,0.882007753,0.000339763,-4.8,0.56,-60.65860378,0,-6.612317731,0.134191102,0
1138,데브시스터즈(주),194480,2022,0.132665153,0.17988827,0.032589635,32.15,-0.51,-52.68078747,0,-5.892874333,0.275144358,0
1140,동국산업(주),5160,2022,0.199645167,1.611067861,0.024644115,14.49,0.5,-64.87656568,0,-6.906012951,0.100074136,0
1141,동국제약(주),86450,2022,0.60804472,0.321482963,0.020929589,24.31,0.21,-65.61973552,0,-8.618950401,0.018061714,0
1142,동신건설(주),25950,2022,0.738328317,0.224900398,0.011490597,58.48,-1.08,-55.51037194,0,-7.715821709,0.044552049,0
1143,동아화성(주),41930,2022,0.429811883,0.980394297,0.003563676,11.82,0.31,-61.91511851,0,-7.120237573,0.080792137,0
1144,동양이엔피(주),79960,2022,0.655946505,0.911484309,0.025987342,39.95,-0.2,-58.13660068,0,-7.228882819,0.072480501,0
1145,동양파일(주),228340,2022,0.341658102,0.105830619,0.003788662,50.3,-1.85,-50.77454622,0,-6.350365972,0.174306441,0
1146,동일금속(주),109860,2022,0.78887572,0.142038236,0.010651567,33.05,-3.71,-60.32669666,0,-8.499613855,0.020350553,0
1148,동화기업(주),25900,2022,0.453764352,1.070354794,0.015923992,-9.59,1.52,-62.58484296,0,-6.74630217,0.117383783,0
1149,디아이티(주),110990,2022,0.561649964,0.762112446,0.010445908,48.7,-0.23,-62.60191871,0,-8.181097913,0.027981615,0
1152,디와이피엔에프(주),104460,2022,0.302164877,0.237113393,0.216416921,6.09,0.81,-59.53874142,0,-6.33454586,0.177080995,0
1154,디케이락(주),105740,2022,0.400282313,0.583597794,0.039094763,19.94,1.96,-59.06585802,0,-6.73885771,0.118259866,0
1156,라온피플(주),300120,2022,0.084905125,0.327907422,0.097848245,45.15,0.41,-56.77325047,0,-6.440593835,0.159291753,0
1159,로체시스템즈(주),71280,2022,0.58038471,0.240333496,0.105722942,37.1,0.03,-58.26762845,0,-7.319712541,0.066191416,0
1160,리노공업(주),58470,2022,0.907478626,0.016161162,0.017898847,64.09,-1.77,-65.8995671,0,-10.07375981,0.004216998,0
1161,매일유업(주),267980,2022,0.282797195,1.154006578,0.010282124,34.25,0.01,-65.09162979,0,-7.744972614,0.043272617,0
1163,메가스터디(주),72870,2022,0.751925544,0.488996628,0.141158379,38.3,-4.83,-61.82379229,0,-8.336087421,0.023965094,0
1164,메가스터디교육(주),215200,2022,0.277239914,0.498841541,0.078242437,-29.85,-0.08,-67.58828469,0,-7.415629712,0.060141142,0
1169,모델솔루션(주),417970,2022,0.365498875,0.23837753,0.092245913,54,-0.03,-55.46599211,0,-6.835728929,0.107352996,0
1171,모트렉스(주),118990,2022,0.129876551,0.995335878,0.011451167,18.47,1.53,-63.64134707,0,-7.005360277,0.090618519,0
1172,무림에스피(주),1810,2022,0.445911513,1.81748386,0.076198234,13.25,0.47,-59.69888035,0,-6.030355213,0.239887125,0
1174,미래나노텍(주),95500,2022,0.246881929,0.53444912,0.034132254,15.78,0.37,-62.83037176,0,-7.306397799,0.067078036,0
1176,미스터블루(주),207760,2022,0.302023312,0.834834513,0.066228599,5.38,1.46,-58.69661657,0,-6.112714087,0.22096389,0
1177,바디텍메드(주),206640,2022,0.718623502,0.086505104,0.018742007,51.72,-0.11,-58.95631157,0,-8.195556011,0.027580076,0
1178,바이오플러스(주),99430,2022,0.321387133,0.078494639,0.129568575,65.92,-1.87,-60.15018565,0,-7.959981181,0.034903782,0
1185,브레인즈컴퍼니(주),99390,2022,0.610160881,0.074145268,0.004601983,82.14,-4,-53.72151842,0,-7.940826748,0.035578548,0
1187,비나텍(주),126340,2022,0.205062816,0.330767802,0.004175099,8.15,1.23,-53.1410605,0,-5.527870686,0.395870926,0
1189,비비씨(주),318410,2022,0.216680011,0.224350553,0.13104469,44.47,-0.18,-55.94725604,0,-6.489619597,0.151682253,0
1190,비씨엔씨(주),146320,2022,0.232035874,0.201102363,0.000402194,8.36,0.3,-52.05750421,0,-5.538583931,0.391669023,0
1193,빛샘전자(주),72950,2022,0.583059939,0.431926641,0.036663119,45.65,-0.39,-56.46091109,0,-7.218563468,0.073231775,0
1194,삼륭물산(주),14970,2022,0.413030915,0.731869672,0.003090385,3.22,1.05,-55.18636801,0,-5.855869372,0.285487184,0
1195,삼목에스폼(주),18310,2022,0.622485614,0.74321561,0.003399558,8.52,0.02,-65.02114519,0,-8.063286103,0.031479122,0
1198,삼아제약(주),9300,2022,0.789151468,0.212897356,0.094149327,46.9,-3.34,-61.56284851,0,-8.659948062,0.017336325,0
1199,삼영엠텍(주),54540,2022,0.358995874,0.798166491,0.124474784,24.72,-0.18,-55.27151851,0,-5.889741704,0.276005251,0
1201,삼지전자(주),37460,2022,0.223416519,3.643000227,0.01659574,30.13,0.24,-67.10736513,0,-6.315716943,0.180440753,0
1202,삼천당제약(주),250,2022,0.300257718,0.12798722,0.025076832,32.04,0.3,-55.73903461,0,-6.658144542,0.128188036,0
1204,삼현철강(주),17480,2022,0.795064426,0.456330549,0.06681211,66.99,-0.27,-60.23397122,0,-8.426383825,0.021896409,0
1205,상신이디피(주),91580,2022,0.322298162,0.601072204,0.041783151,7.8,0.64,-57.87972415,0,-6.308596989,0.181727724,0
1207,서암기계공업(주),100660,2022,0.623421947,0.156206756,0.01511365,56.33,-1.17,-55.15052518,0,-7.50265129,0.055131581,0
1209,서울반도체(주),46890,2022,0.302832374,0.873351167,0.189290508,19.02,0.73,-67.67535456,0,-7.666974571,0.046781273,0
1211,서호전기(주),65710,2022,0.819615932,0.127260827,0.072842399,43.48,-2.09,-51.8512089,0,-6.915106451,0.099169135,0
1213,선진뷰티사이언스(주),86710,2022,0.349042199,0.83654707,0.14544861,17.86,2.09,-57.11699937,0,-5.844442545,0.288758632,0
1214,성우전자(주),81580,2022,0.586515003,1.265099397,0.023257496,25.92,-0.51,-59.04830224,0,-6.874706039,0.10325342,0
1215,성우테크론(주),45300,2022,0.486791801,0.592998181,0.001080838,16.37,-1.27,-56.29857431,0,-6.641273643,0.130366186,0
1216,성일하이텍(주),365340,2022,0.073180707,0.106584154,0.013634882,30.12,0.57,-58.27194792,0,-6.795035427,0.111806684,0
1218,세명전기공업(주),17510,2022,0.810435621,0.181241683,0.378275813,28.27,-4.41,-52.54800898,0,-6.158940334,0.21100311,0
1219,세종텔레콤(주),36630,2022,0.000729489,0.663368145,0.16065415,39.82,-2.1,-56.21741391,0,-5.959355453,0.257492801,0
1222,솔브레인(주),357780,2022,0.368261228,0.080042501,0.021214319,35.43,-0.16,-66.38011896,0,-8.792101894,0.015190522,0
1223,솔브레인홀딩스(주),36830,2022,1.318846894,1.017139114,0.114808549,2.81,1.51,-65.22949168,0,-8.3834474,0.022856818,0
1225,스튜디오드래곤(주),253450,2022,0.194891928,0.166317165,0.162587077,-1.48,0.27,-59.26213044,0,-6.240307152,0.19454645,0
1226,시그네틱스(주),33170,2022,0.189358729,0.700983939,0.02379694,17.57,-0.03,-53.76689517,0,-5.578606912,0.376360645,0
1229,신라젠(주),215600,2022,-4.041867254,0.034180686,0.621783363,58.39,-1.39,-113.8664312,0,-10.30248424,0.003354852,0
1231,신신제약(주),2800,2022,0.309240758,0.728659033,0.012031417,2.24,1.6,-57.61139877,0,-6.071496107,0.230240473,0
1233,신일제약(주),12790,2022,0.819970315,0.199322251,0.019135826,35.93,-0.43,-59.30959169,0,-8.093844954,0.030531995,0
1235,신흥에스이씨(주),243840,2022,0.178620295,1.086864588,0.064203422,-2.1,1.05,-60.77839773,0,-6.072155488,0.230089056,0
1239,씨앤지하이테크(주),264660,2022,0.43135024,0.610009799,0.050482153,49.24,0.31,-62.18267019,0,-7.893234828,0.037312092,0
1242,씨유테크(주),376290,2022,0.474850001,0.599353716,0.023045541,51.43,0.09,-57.65956311,0,-7.268346288,0.069677828,0
1244,씨제이프레시웨이(주),51500,2022,0.043439636,2.844688886,0.025972707,-8.19,0.43,-67.90010329,0,-6.075840212,0.229244742,0
1245,씨큐브(주),101240,2022,0.589128799,0.313584052,0.097439775,38.52,1.19,-55.21185583,0,-6.689593016,0.124224378,0
1247,아비코전자(주),36010,2022,0.52292626,0.226882989,0.007595767,40.64,-0.49,-58.92894893,0,-7.712984722,0.044678565,0
1248,아이디피(주),332370,2022,0.575442915,0.114316122,0.191454815,75.94,-1.06,-56.35889243,0,-7.544307456,0.052883376,0
1249,아이쓰리시스템(주),214430,2022,0.466821383,0.262959079,0.082412995,33.98,-0.18,-56.76465226,0,-6.905474317,0.100128,0
1253,아이텍(주),119830,2022,0.069261965,0.278210542,0.137122655,43.24,-0.08,-51.88140581,0,-5.481404104,0.414621694,0
1255,안국약품(주),1540,2022,0.596158312,0.577683068,0.024787111,27.02,-0.12,-60.34962459,0,-7.550013709,0.052582628,0
1256,알리코제약(주),260660,2022,0.281080659,0.64736242,0.019065561,16.19,0.27,-58.6450855,0,-6.580561246,0.138514929,0
1257,알서포트(주),131370,2022,0.479643515,0.045450962,0.110578407,41.75,-2.74,-56.40029354,0,-7.24989382,0.07097457,0
1259,알에프머트리얼즈(주),327260,2022,0.14071232,0.437877044,0.020518615,37.55,0.95,-57.51672479,0,-6.609625474,0.134552379,0
1260,알에프에이치아이씨(주),218410,2022,0.209647229,0.275196644,0.008228967,51.81,-1.11,-63.28729101,0,-8.263959474,0.02575705,0
1261,압타바이오(주),293780,2022,-1.220248066,0.015765344,77.75,34.54,-3241.79,-43.68785436,0,-57.30351671,1.30E-23,0
1264,어보브반도체(주),102120,2022,0.282793215,1.100253366,0.062108114,-0.08,0.3,-62.75568132,0,-6.655874992,0.128478922,0
1270,에스씨아이평가정보(주),36120,2022,0.313936115,0.059894722,0.073864887,51.39,-1.26,-52.32230762,0,-6.415906339,0.163266711,0
1272,에스엔유프리시젼(주),80000,2022,0.044952331,0.483872817,0.010663602,42.58,-1.04,-52.85225891,0,-5.871350009,0.281114021,0
1279,에스케이오션플랜트(주),100090,2022,0.018181088,0.64862673,0.058650246,-3.94,3.15,-61.52466366,0,-6.09374995,0.225184739,0
1280,에스텍(주),69510,2022,0.544376582,1.278632323,0.001058813,37.36,0.16,-62.05307856,0,-7.536116646,0.053318081,0
1282,에스티팜(주),237690,2022,0.222364944,0.139319141,0.042054051,14.72,0.65,-65.31627247,0,-7.916513549,0.036453859,0
1285,에이비엘바이오(주),298380,2022,-1.831364989,0.105235153,1.024100682,4.52,1.62,-96.11388282,0,-7.96505132,0.034727324,0
1288,에이치비솔루션(주),297890,2022,0.387433872,0.352189547,0.068432836,22.49,0.97,-71.88282054,0,-9.216141981,0.009941164,0
1289,에이치엘비(주),28300,2022,-0.137085494,0.081111521,0.204704298,14.81,5.61,-64.5448645,0,-6.535861477,0.144837809,0
1293,에이치케이이노엔(주),195940,2022,0.052195431,0.596582339,0.024163578,-1.32,1.37,-69.15762797,0,-7.810614728,0.040524447,0
1295,에이피시스템(주),265520,2022,0.372209745,0.991084344,0.059318795,31.75,0.3,-64.48502078,0,-7.67712427,0.046309077,0
1296,에이피에스홀딩스(주),54620,2022,1.938455764,0.482645285,0.471706433,-1.27,8.39,-50.87522807,0,-5.499635801,0.407161429,0
1297,에이피위성(주),211270,2022,0.219809879,0.157992146,0.066450265,67.95,-2.33,-58.35615933,0,-7.675218092,0.046397394,0
1298,에이피티씨(주),89970,2022,0.638520372,0.152332286,0.255260459,68.89,-0.75,-50.16914034,0,-6.196280004,0.203285326,0
1302,에프엔에스테크(주),83500,2022,0.255689323,0.481624198,0.156396913,13.34,0.9,-56.49098428,0,-5.826438197,0.293989204,0
1306,엔에이치엔한국사이버결제(주),60250,2022,0.391156041,0.501029274,0.007925733,23.38,-0.25,-63.84576614,0,-7.942530051,0.03551802,0
1308,엘비세미콘(주),61970,2022,0.243954457,1.337580173,0.151167069,-1.18,1.45,-60.15997395,0,-5.652791148,0.349545151,0
1314,영창케미칼(주),112290,2022,0.155399352,0.419303672,3.64E-05,12.93,1.26,-56.06662346,0,-6.013250044,0.24401563,0
1315,영풍정밀(주),36560,2022,0.415070583,0.382323596,0.031224036,11.39,-8.64,-62.56438617,0,-8.21839128,0.026957581,0
1316,영화테크(주),265560,2022,0.472959843,0.254710868,0.007738033,47.97,0.01,-55.27952456,0,-7.050529836,0.086619854,0
1317,예스이십사(주),53280,2022,0.173511058,1.651894737,0.013952101,-21.9,0.16,-61.24913825,0,-5.661150699,0.346645377,0
1322,오션브릿지(주),241790,2022,0.529389538,0.255925071,0.129915317,32.46,0.25,-62.10482562,0,-7.77684724,0.041915638,0
1323,오스템임플란트(주),48260,2022,0.239323016,0.490607822,0.016705712,-16.87,0.54,-62.32924696,0,-6.740609072,0.118053176,0
1329,옵티시스(주),109080,2022,0.795373258,0.085181821,0.096951751,68.96,-1.35,-55.0665376,0,-7.77830521,0.041854596,0
1330,와이더블유(주),51390,2022,0.698690492,0.566385444,0.526474068,37.71,-0.54,-54.98446399,0,-5.67510922,0.341856761,0
1331,와이아이케이(주),232140,2022,0.29916509,0.714651934,0.015182215,43.9,-0.96,-56.76178359,0,-6.773449606,0.114243573,0
1332,와이엠씨(주),155650,2022,0.609322654,0.235319402,0.011547236,39.57,-0.19,-60.29314225,0,-8.019692497,0.0328813,0
1333,와이엠티(주),251370,2022,0.307843106,0.425746585,0.08343609,14.09,0.98,-52.82123802,0,-5.464070932,0.421840468,0
1334,와토스코리아(주),79000,2022,0.816472662,0.128990758,0.112500641,74.32,-11.65,-55.63233578,0,-8.722633409,0.016283124,0
1336,우리산업(주),215360,2022,0.143864568,1.269777761,0.039887329,-0.02,0.51,-59.72150031,0,-5.853057211,0.286288848,0
1338,우리손에프앤지농업회사법인(주),73560,2022,0.419471511,1.732268118,0.033134053,4.87,0.49,-62.67370827,0,-6.55587434,0.141972077,0
1341,우림피티에스(주),101170,2022,0.665952508,0.11524192,0.047876233,41.32,-0.64,-56.00078702,0,-7.375125908,0.062625535,0
1347,웹케시(주),53580,2022,0.511251774,0.129489359,0.033562088,11.65,-0.36,-51.70168009,0,-5.921196676,0.267481496,0
