848,시간,회사명,종목코드,공시제목,제출인
191,2011-09-08 19:15,클라스타,037550,관리종목지정사유추가및일부해제,코스닥시장본부
190,2011-09-08 18:59,피엘에이,082390,관리종목 해제,코스닥시장본부
189,2011-09-06 18:02,메디콕스,054180,관리종목지정사유일부해제(파산신청사유해소),코스닥시장본부
188,2011-09-01 18:45,씨티엘테크,088960,관리종목지정사유추가(불성실공시),코스닥시장본부
187,2011-09-01 18:31,케이에스알,066340,관리종목지정사유추가(불성실공시),코스닥시장본부
186,2011-08-29 20:34,팬스타엔터프라이즈,054300,관리종목지정사유일부해제(자본잠식률 50% 미만으로 회복),코스닥시장본부
185,2011-08-29 20:13,에피밸리,068630,관리종목지정사유추가,코스닥시장본부
184,2011-08-29 19:47,대우송도개발,004550,관리종목지정사유변경,유가증권시장본부
183,2011-08-29 19:44,씨모텍,081090,관리종목지정사유추가,코스닥시장본부
182,2011-08-29 19:43,클라스타,037550,관리종목지정사유추가(반기보고서 미제출),코스닥시장본부
181,2011-08-29 19:42,엘앤피아너스,061140,관리종목지정사유추가,코스닥시장본부
180,2011-08-29 19:37,선팩테크,054010,관리종목지정사유추가,코스닥시장본부
179,2011-08-29 19:01,에코페트로시스템,042870,관리종목지정사유추가,코스닥시장본부
178,2011-08-29 18:44,케이에스알,066340,관리종목지정사유추가,코스닥시장본부
177,2011-08-29 18:35,큐앤에스,052880,관리종목지정사유추가(반기보고서 미제출),코스닥시장본부
176,2011-08-29 16:02,세계투어,047600,관리종목지정사유추가,코스닥시장본부
175,2011-08-26 18:21,한림창투,021060,관리종목지정사유일부해제,코스닥시장본부
174,2011-08-25 18:35,토자이홀딩스,037700,관리종목지정(상장폐지사유 발생),코스닥시장본부
173,2011-08-25 14:54,히스토스템,036840,관리종목지정사유일부해제(반기보고서 미제출 사유 해소 ),코스닥시장본부
172,2011-08-24 17:35,히스토스템,036840,관리종목지정사유추가( 반기검토(감사)의견 부적정),코스닥시장본부
171,2011-08-24 07:19,메디콕스,054180,관리종목지정사유추가(파산신청),코스닥시장본부
170,2011-08-23 14:56,피엘에이,082390,관리종목지정사유일부해제,코스닥시장본부
169,2011-08-17 18:45,씨티엘테크,088960,관리종목지정사유추가및일부해제,코스닥시장본부
168,2011-08-17 09:27,아이스테이션,056010,관리종목지정사유추가(자본잠식률 50% 이상),코스닥시장본부
167,2011-08-16 22:40,케이에스알,066340,관리종목지정사유추가(반기보고서 미제출 ),코스닥시장본부
166,2011-08-16 22:35,CT&T,050470,관리종목지정사유일부해제(자본잠식률 50% 미만으로 회복),코스닥시장본부
165,2011-08-16 22:34,히스토스템,036840,관리종목지정사유추가(반기보고서 미제출),코스닥시장본부
164,2011-08-16 22:33,세계투어,047600,관리종목지정사유추가(반기보고서 미제출),코스닥시장본부
163,2011-08-16 21:53,씨티엘테크,088960,관리종목지정(반기보고서 미제출),코스닥시장본부
162,2011-08-16 20:09,제일창투,026540,관리종목지정사유추가,코스닥시장본부
161,2011-08-16 19:46,한림창투,021060,관리종목지정사유추가,코스닥시장본부
160,2011-08-16 19:34,오리엔트정공,065500,관리종목지정,코스닥시장본부
159,2011-08-16 19:10,아시아미디어홀딩스,052810,관리종목지정사유추가(자본잠식률50%이상 등),코스닥시장본부
158,2011-08-16 18:40,대국,042340,관리종목지정사유일부해제(자본잠식률 50% 미만으로 회복 ),코스닥시장본부
157,2011-08-16 18:34,동양건설,005900,관리종목지정사유변경,유가증권시장본부
156,2011-08-16 18:23,아이오케이,078860,관리종목지정사유일부해제(자본잠식률 50% 미만으로 회복 등),코스닥시장본부
155,2011-08-16 17:58,에스티씨라이프,026220,관리종목지정,코스닥시장본부
154,2011-08-16 17:32,디브이에스,046400,관리종목지정(자본잠식률50%이상),코스닥시장본부
153,2011-08-16 17:32,평산,089480,"관리종목지정사유추가(반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정)",코스닥시장본부
152,2011-08-16 16:13,지앤디윈텍,061050,관리종목지정(자본잠식률 50% 이상 ),코스닥시장본부
151,2011-07-29 19:22,히스토스템,036840,관리종목지정사유추가(상장폐지사유발생),코스닥시장본부
150,2011-07-29 13:52,대우송도개발,004550,관리종목지정,유가증권시장본부
149,2011-07-26 19:30,히스토스템,036840,관리종목지정사유추가(불성실공시),코스닥시장본부
148,2011-07-19 18:06,이룸지엔지,050640,관리종목지정사유추가(회생절차 개시신청),코스닥시장본부
147,2011-07-18 10:59,에스아이리소스,065420,관리종목 해제(파산 신청 사유 해소),코스닥시장본부
146,2011-07-15 17:59,팬스타엔터프라이즈,054300,관리종목지정사유추가(시가총액 40억원 미달 30일 연속),코스닥시장본부
145,2011-07-07 18:53,엠젠솔루션,032790,관리종목지정(상장폐지사유 발생),코스닥시장본부
144,2011-07-05 18:48,이룸지엔지,050640,관리종목지정(상장폐지사유 발생),코스닥시장본부
143,2011-07-05 18:23,엘앤피아너스,061140,관리종목지정(불성실공시),코스닥시장본부
142,2011-06-30 19:25,세원물산,024830,관리종목 해제,코스닥시장본부
141,2011-06-28 18:23,세계투어,047600,관리종목지정사유추가(상장폐지사유 발생),코스닥시장본부
140,2011-06-28 16:49,삼부토건,001470,관리종목지정해제,유가증권시장본부
139,2011-06-21 18:48,에스아이리소스,065420,관리종목지정(파산신청),코스닥시장본부
138,2011-06-21 17:16,오리엔트정공,065500,관리종목 해제,코스닥시장본부
137,2011-06-02 18:39,메디콕스,054180,관리종목지정사유일부해제,코스닥시장본부
136,2011-05-31 07:12,오리엔트정공,065500,관리종목지정(회생절차 개시신청 ),코스닥시장본부
135,2011-05-30 18:40,씨모텍,081090,관리종목지정사유일부해제,코스닥시장본부
134,2011-05-27 18:43,큐앤에스,052880,관리종목지정사유추가(상장폐지사유 발생),코스닥시장본부
133,2011-05-18 18:03,큐앤에스,052880,관리종목지정사유추가(회생절차 개시신청),코스닥시장본부
132,2011-05-17 18:53,피엘에이,082390,관리종목지정사유추가(상장폐지사유 발생),코스닥시장본부
131,2011-05-16 22:26,씨모텍,081090,관리종목지정사유추가(분기보고서 미제출 ),코스닥시장본부
130,2011-05-16 18:57,글로웍스,034600,관리종목지정사유추가,코스닥시장본부
129,2011-05-16 17:24,한림창투,021060,관리종목지정사유추가,코스닥시장본부
128,2011-05-13 17:38,디에이치패션,045260,관리종목 해제(파산 신청 사유 해소 ),코스닥시장본부
127,2011-05-09 18:25,클라스타,037550,관리종목지정사유추가(시가총액 40억원 미달 30일 연속),코스닥시장본부
126,2011-05-04 19:22,스틸플라워,087220,관리종목 해제(사업보고서 미제출 사유 해소),코스닥시장본부
125,2011-05-04 19:22,스틸플라워,087220,관리종목지정(사업보고서 미제출),코스닥시장본부
124,2011-04-29 17:42,헤파호프,039350,관리종목지정사유추가(상장폐지사유 발생 ),코스닥시장본부
123,2011-04-27 18:20,아이오케이,078860,관리종목지정사유추가(시가총액 40억원 미달 30일 연속 ),코스닥시장본부
122,2011-04-26 19:10,연합과기,900030,관리종목지정해제,유가증권시장본부
121,2011-04-26 17:29,디에이치패션,045260,관리종목지정(파산신청),코스닥시장본부
120,2011-04-22 17:31,에듀패스,031950,관리종목지정사유추가(상장폐지 사유 발생),코스닥시장본부
119,2011-04-21 17:52,세계투어,047600,관리종목지정사유추가(시가총액 40억원 미달 30일 연속),코스닥시장본부
118,2011-04-18 17:38,콜마파마,038710,관리종목지정사유추가(회생절차 개시신청),코스닥시장본부
117,2011-04-18 09:13,위너지스,026260,관리종목 해제,코스닥시장본부
116,2011-04-15 18:03,동양건설,005900,관리종목지정,유가증권시장본부
115,2011-04-13 18:29,삼부토건,001470,관리종목지정,유가증권시장본부
114,2011-04-13 17:09,에피밸리,068630,관리종목지정사유추가,코스닥시장본부
113,2011-04-12 13:10,씨모텍,081090,관리종목지정사유추가(회생절차 개시신청 ),코스닥시장본부
112,2011-04-11 18:20,에코솔루션,052510,관리종목지정사유추가및일부해제(사외이사수 미달 등),코스닥시장본부
111,2011-04-11 17:58,콜마파마,038710,관리종목지정사유추가(상장폐지사유 발생 ),코스닥시장본부
110,2011-04-08 17:32,뉴젠아이씨티,054150,관리종목지정사유일부해제(사업보고서 미제출 사유 해소),코스닥시장본부
109,2011-04-06 17:41,알티전자,032290,관리종목지정사유추가(상장폐지사유 발생 ),코스닥시장본부
108,2011-04-05 12:20,제이콤,060750,관리종목지정(상장폐지사유 발생),코스닥시장본부
107,2011-03-31 21:44,세븐코스프,017160,관리종목지정사유추가(사외이사수 미달),코스닥시장본부
106,2011-03-31 21:34,세원물산,024830,관리종목지정(거래실적부진),코스닥시장본부
105,2011-03-31 21:32,대선조선,031990,관리종목지정사유추가,코스닥시장본부
104,2011-03-31 21:24,포휴먼,049690,관리종목지정사유추가(사업보고서 미제출),코스닥시장본부
103,2011-03-31 21:05,에코솔루션,052510,관리종목지정사유추가(사업보고서 미제출),코스닥시장본부
102,2011-03-31 21:03,씨모텍,081090,관리종목지정사유추가(정기주주총회 미개최 또는 재무제표 미승인),코스닥시장본부
101,2011-03-31 20:58,금호타이어,073240,관리종목지정해제,유가증권시장본부
100,2011-03-31 20:58,벽산,007210,관리종목지정(매매거래정지 및 정지해제),유가증권시장본부
99,2011-03-31 20:57,성지건설,005980,관리종목지정사유변경,유가증권시장본부
98,2011-03-31 20:57,케이알제2호,101790,관리종목지정(매매거래정지 및 정지해제),유가증권시장본부
97,2011-03-31 20:40,엠엔에프씨,048640,관리종목지정사유추가,코스닥시장본부
96,2011-03-31 20:38,인바이오젠,101140,관리종목지정,유가증권시장본부
95,2011-03-31 20:33,디패션,030420,관리종목지정사유추가(정기주주총회 미개최 또는 재무제표 미승인 ),코스닥시장본부
94,2011-03-31 20:33,유니텍전자,039040,관리종목지정사유추가(정기주주총회 미개최 또는 재무제표 미승인 ),코스닥시장본부
93,2011-03-31 20:28,뉴젠아이씨티,054150,관리종목지정사유추가(사업보고서 미제출 등),코스닥시장본부
92,2011-03-31 20:25,한와이어리스,037020,관리종목지정사유추가(사업보고서 미제출 등),코스닥시장본부
91,2011-03-31 20:20,알티전자,032290,관리종목지정사유추가(사업보고서 미제출 등),코스닥시장본부
90,2011-03-31 20:18,지앤알,043630,관리종목지정사유추가(정기주주총회 미개최 또는 재무제표 미승인 ),코스닥시장본부
89,2011-03-31 19:58,글로스텍,012410,관리종목지정해제,유가증권시장본부
88,2011-03-31 19:58,훈영,017170,관리종목지정,유가증권시장본부
87,2011-03-31 19:58,오라바이오틱스,016160,관리종목지정,유가증권시장본부
86,2011-03-31 18:11,엔빅스,054170,관리종목지정사유추가,코스닥시장본부
85,2011-03-31 18:10,지노시스템,033850,관리종목지정사유추가,코스닥시장본부
84,2011-03-31 07:08,엠엔에프씨,048640,관리종목지정사유추가(상장폐지사유 발생 등),코스닥시장본부
83,2011-03-30 18:25,나이스메탈,072530,관리종목지정사유추가,코스닥시장본부
82,2011-03-30 16:49,허메스홀딩스,012400,관리종목지정해제,유가증권시장본부
81,2011-03-30 15:02,유니켐,011330,관리종목지정해제,유가증권시장본부
80,2011-03-30 07:47,디패션,030420,관리종목지정사유추가(상장폐지사유 발생 ),코스닥시장본부
79,2011-03-29 16:40,대한해운,005880,관리종목지정사유변경,유가증권시장본부
78,2011-03-29 07:12,지노시스템,033850,관리종목지정사유추가,코스닥시장본부
77,2011-03-28 19:33,다산리츠,105380,관리종목지정(매매거래정지 및 정지해제),유가증권시장본부
76,2011-03-28 18:17,선팩테크,054010,관리종목지정사유추가(자본잠식률 50% 이상 등),코스닥시장본부
75,2011-03-28 17:48,포휴먼,049690,관리종목지정(상장폐지 사유 발생),코스닥시장본부
74,2011-03-28 07:58,대국,042340,[정정]관리종목지정,코스닥시장본부
73,2011-03-28 07:28,에코솔루션,052510,관리종목지정(상장폐지사유 발생),코스닥시장본부
72,2011-03-28 07:25,대국,042340,관리종목지정[정],코스닥시장본부
71,2011-03-25 18:14,피엘에이,082390,관리종목지정,코스닥시장본부
70,2011-03-25 18:09,티웨이홀딩스,004870,관리종목지정해제,유가증권시장본부
69,2011-03-25 07:13,엠엔에프씨,048640,관리종목지정사유추가,코스닥시장본부
